,,,,,,,,,,,,,,,,,,
     - CO 오염도,,,,,,,,,,,,,,,,,,
시.도,시군구,측정소명,"측정소
코드","유효
자료
획득률
(%)","유효
측정
일수
(day)","유효
측정
횟수
(8hour)","유효
측정
시간
(hour)","월평균
(ppm)",1시간치,,,,,8시간치,,,,
서울,서대문구,서대문구,111191,99.59,31,744,741,0.8,0.4,1.9,2019121023,,,0.6,1.6,201912071724,,
서울,구로구,구로구,111221,99.59,31,744,741,0.4,0.2,1.1,2019121520,,,0.3,1.0,201912162003,,
서울,서초구,서초구,111262,99.46,31,744,740,0.5,0.2,1.2,2019121522,,,0.3,1.1,201912162003,,
서울,강서구,강서구,111212,93.27,28,694,694,0.6,0.2,2.2,2019121019,,,0.4,1.4,201912101320,,
서울,송파구,송파구,111273,99.32,31,738,739,0.7,0.3,2.0,2019121020,,,0.5,1.4,201912101623,,
서울,양천구,양천구,111301,98.65,30,728,734,0.7,0.3,2.0,2019121608,,,0.5,1.4,201912160108,,
서울,노원구,노원구,111311,99.05,31,738,737,0.7,0.3,1.8,2019121021,,,0.5,1.5,201912101724,,
부산,중구,광복동,221112,99.32,31,744,739,0.5,0.3,1.1,2019121009,,,0.4,0.8,201912100310,,
부산,남구,대연동,221172,99.32,31,744,739,0.6,0.4,1.1,2019121009,,,0.5,0.9,201912100209,,
부산,사상구,학장동,221181,99.32,31,744,739,0.4,0.3,0.9,2019120921,,,0.4,0.7,201912091724,,
부산,북구,덕천동,221182,99.32,31,744,739,0.6,0.3,1.1,2019122320,,,0.5,0.9,201912091724,,
부산,사하구,장림동,221202,99.46,31,744,740,0.5,0.3,2.2,2019122024,,,0.4,1.1,201912192104,,
부산,부산진구,전포동,221152,99.19,31,744,738,0.5,0.3,1.6,2019121310,,,0.4,1.1,201912100310,,
부산,연제구,연산동,221221,99.32,31,744,739,0.5,0.3,1.4,2019120923,,,0.4,1.1,201912102003,,
부산,영도구,태종대,221141,99.46,31,744,740,0.4,0.3,0.6,2019120922,,,0.3,0.5,201912090108,,
부산,해운대구,좌동,221192,99.32,31,744,739,0.4,0.2,0.7,2019121822,,,0.3,0.6,201912211623,,
부산,강서구,대저동,221211,99.19,31,744,738,0.5,0.3,0.9,2019121020,,,0.4,0.7,201912100411,,
부산,강서구,녹산동,221212,99.32,31,744,739,0.4,0.3,0.8,2019121009,,,0.3,0.7,201912100411,,
부산,기장군,기장읍,221231,99.05,31,744,737,0.4,0.2,0.7,2019122819,,,0.3,0.5,201912071724,,
부산,금정구,부곡동,221251,98.79,31,738,735,0.5,0.3,0.9,2019121109,,,0.4,0.7,201912111801,,
부산,기장군,용수리,221233,99.19,31,744,738,0.4,0.2,0.9,2019120909,,,0.3,0.6,201912090512,,
부산,동구,수정동,221241,99.05,31,744,737,0.3,0.2,1.3,2019121010,,,0.3,0.8,201912100209,,
부산,서구,대신동,221281,99.46,31,744,740,0.5,0.3,1.2,2019121009,,,0.4,0.9,201912170512,,
부산,사상구,덕포동,221282,99.19,31,744,738,0.5,0.3,1.1,2019120921,,,0.4,0.9,201912101801,,
부산,부산진구,개금동,221283,99.05,31,744,737,0.6,0.3,1.3,2019121009,,,0.5,1.0,201912100310,,
부산,사하구,당리동,221284,99.32,31,744,739,0.5,0.3,1.8,2019121109,,,0.4,1.0,201912100310,,
대구,중구,수창동,422114,99.05,31,737,737,0.7,0.2,2.1,2019121019,,,0.4,1.9,201912111801,,
대구,서구,이현동,422132,99.05,31,744,737,0.7,0.3,1.7,2019121010,,,0.5,1.5,201912100815,,
대구,남구,대명동,422141,98.92,31,744,736,0.6,0.2,2.4,2019121021,,,0.4,2.0,201912111801,,
대구,북구,노원동,422153,98.92,31,744,736,0.4,0.1,1.5,2019121109,,,0.2,1.1,201912110209,,
대구,동구,신암동,422154,99.05,31,744,737,0.9,0.4,1.8,2019121109,,,0.5,1.6,201912110411,,
대구,수성구,만촌동,422161,94.89,29,706,706,0.9,0.4,2.3,2019121019,,,0.6,1.8,201912112407,,
대구,수성구,지산동,422115,99.05,31,744,737,0.8,0.3,1.8,2019121012,,,0.5,1.6,201912101017,,
대구,달서구,호림동,422171,98.79,31,738,735,0.5,0.3,1.0,2019120923,,,0.4,0.9,201912112003,,
대구,동구,서호동,422121,99.32,31,744,739,0.8,0.4,2.1,2019121020,,,0.6,1.7,201912101724,,
대구,북구,태전동,422155,99.19,31,744,738,0.8,0.4,1.8,2019121110,,,0.6,1.5,201912110411,,
대구,달성군,다사읍,422205,99.19,31,744,738,0.4,0.2,1.1,2019121020,,,0.3,0.8,201912111801,,
대구,달성군,현풍면,422201,30.10,9,228,224,0.5**,0.3,1.1,2019120909,,,0.4,0.9,201912090411,,
대구,수성구,시지동,422203,99.59,31,744,741,0.9,0.5,1.8,2019121023,,,0.7,1.5,201912110411,,
대구,달서구,진천동,422204,99.19,31,744,738,0.8,0.2,1.6,2019121022,,,0.4,1.4,201912102104,,
인천,중구,신흥,823611,98.38,31,737,732,0.7,0.3,1.8,2019121011,,,0.5,1.4,201912160310,,
인천,동구,송림,823621,98.38,31,726,732,0.8,0.3,2.1,2019120822,,,0.5,1.7,201912250108,,
인천,남동구,구월동,823631,81.58,25,611,607,0.9,0.3,2.0,2019121609,,,0.6,1.6,201912160310,,
인천,미추홀구,숭의,823632,94.62,29,706,704,0.7,0.4,2.0,2019121009,,,0.5,1.5,201912100714,,
인천,부평구,부평,823641,98.65,31,738,734,0.7,0.3,1.8,2019121520,,,0.5,1.4,201912092003,,
인천,서구,연희,823651,97.31,30,719,724,0.6,0.3,1.7,2019121609,,,0.5,1.2,201912101017,,
인천,서구,석남,823681,98.92,31,744,736,0.7,0.4,1.7,2019121606,,,0.5,1.3,201912160209,,
인천,계양구,계산,823662,97.84,31,724,728,0.8,0.4,1.8,2019121022,,,0.5,1.5,201912101522,,
인천,남동구,고잔,823671,52.82,17,386,393,0.8*,0.3,1.8,2019122418,,,0.7,1.4,201912250310,,
인천,강화군,송해,823691,98.79,31,739,735,0.6,0.4,1.1,2019121020,,,0.5,1.0,201912101522,,
인천,서구,검단,823652,98.79,31,738,735,0.6,0.3,1.5,2019120720,,,0.5,1.2,201912101724,,
인천,연수구,동춘,823701,98.79,31,744,735,0.7,0.3,2.0,2019121009,,,0.5,1.5,201912100815,,
인천,중구,운서,823702,97.31,31,738,724,0.6,0.3,1.4,2019122112,,,0.4,1.1,201912100916,,
인천,남동구,논현,823704,97.98,31,735,729,0.7,0.4,2.0,2019121609,,,0.5,1.5,201912160209,,
인천,서구,원당,823801,98.52,31,738,733,0.7,0.3,1.7,2019121022,,,0.5,1.5,201912101623,,
인천,연수구,송도,823706,98.92,31,744,736,0.6,0.3,1.4,2019121608,,,0.4,1.3,201912250108,,
인천,서구,청라,823705,98.38,31,744,732,0.6,0.3,1.5,2019121019,,,0.5,1.3,201912101320,,
인천,강화군,길상,823802,98.38,31,725,732,0.7,0.3,1.5,2019121019,,,0.5,1.3,201912101623,,
인천,중구,삼산,823803,97.98,31,731,729,0.7,0.3,1.7,2019121020,,,0.5,1.3,201912101320,,
인천,옹진군,영흥,831493,4.70,1,30,35,0.2**,0.1,0.4,2019123015,,,0.2,0.3,201912301219,,
광주,동구,서석동,324115,98.79,31,744,735,0.7,0.3,2.0,2019121109,,,0.4,1.9,201912110512,,
광주,서구,농성동,324121,99.05,31,744,737,0.7,0.3,2.1,2019121101,,,0.4,1.6,201912102104,,
광주,북구,두암동,324133,99.05,31,744,737,0.6,0.3,1.9,2019121109,,,0.4,1.3,201912110411,,
광주,광산구,송정1동,324141,98.92,31,744,736,0.5,0.1,1.8,2019120921,,,0.3,1.4,201912101902,,
광주,광산구,오선동,324142,99.19,31,744,738,0.4,0.1,1.1,2019121020,,,0.3,0.8,201912101623,,
광주,북구,건국동,324135,98.92,31,744,736,0.5,0.1,1.0,2019121019,,,0.2,0.8,201912101421,,
광주,남구,주월동,324155,98.92,31,738,736,0.7,0.2,1.7,2019120924,,,0.4,1.5,201912110108,,
광주,남구,노대동,324124,40.45,12,297,301,0.6**,0.3,1.1,2019122511,,,0.5,1.0,201912290714,,
광주,광산구,평동,324148,40.18,12,294,299,0.5**,0.2,1.1,2019122119,,,0.4,0.8,201912200209,,
대전,대덕구,읍내동,525111,99.73,31,744,742,0.7,0.2,2.1,2019121010,,,0.5,1.6,201912112104,,
대전,중구,문창동,525121,99.73,31,744,742,0.6,0.2,2.0,2019121009,,,0.4,1.3,201912100411,,
대전,유성구,구성동,525141,99.73,31,744,742,0.4,0.1,1.4,2019121011,,,0.2,1.0,201912090411,,
대전,유성구,노은동,525142,99.73,31,744,742,0.4,0.2,1.4,2019121009,,,0.2,1.1,201912100411,,
대전,대덕구,문평동,525112,99.73,31,744,742,0.6,0.2,1.4,2019121709,,,0.4,1.0,201912110108,,
대전,동구,성남동,525161,99.73,31,744,742,0.7,0.3,2.5,2019121010,,,0.5,1.8,201912100411,,
대전,서구,정림동,525171,96.23,29,713,716,0.5,0.1,1.9,2019121010,,,0.4,1.2,201912100815,,
대전,서구,둔산동,525172,99.73,31,744,742,0.6,0.2,1.7,2019121010,,,0.4,1.3,201912171902,,
대전,동구,대성동,525162,99.73,31,744,742,0.4,0.2,1.0,2019122310,,,0.2,0.7,201912240512,,
대전,유성구,상대동,525143,99.73,31,744,742,0.6,0.2,1.3,2019121624,,,0.4,1.2,201912111902,,
울산,중구,성남동,238121,99.46,31,744,740,0.5,0.2,1.4,2019121020,,,0.4,0.9,201912100512,,
울산,남구,부곡동,238122,99.46,31,744,740,0.6,0.3,3.3,2019121105,,,0.4,1.7,201912102003,,
울산,남구,여천동,238123,99.46,31,744,740,0.6,0.3,2.1,2019122002,,,0.5,1.2,201912122104,,
울산,남구,야음동,238124,99.32,31,738,739,0.6,0.3,1.7,2019120919,,,0.4,1.2,201912091623,,
울산,남구,신정동,238127,98.79,31,732,735,0.6,0.2,1.7,2019121023,,,0.3,1.2,201912111902,,
울산,울주군,덕신리,238128,99.32,31,738,739,0.5,0.2,1.9,2019121008,,,0.4,1.3,201912100310,,
울산,울주군,삼남면,238375,99.32,31,738,739,0.5,0.2,1.2,2019121009,,,0.3,0.9,201912100411,,
울산,북구,효문동,238130,99.19,31,732,738,0.4,0.1,1.0,2019121008,,,0.3,0.8,201912100108,,
울산,울주군,화산리,238371,98.79,30,734,735,0.5,0.2,1.3,2019121011,,,0.4,0.9,201912091118,,
울산,울주군,상남리,238373,99.19,31,737,738,0.4,0.2,1.5,2019122917,,,0.4,0.8,201912291219,,
울산,동구,대송동,238120,99.05,31,731,737,0.6,0.3,1.5,2019121008,,,0.4,1.0,201912100108,,
울산,남구,무거동,238129,99.46,31,738,740,0.5,0.2,1.5,2019121019,,,0.4,0.9,201912101522,,
울산,남구,삼산동,238125,99.32,31,738,739,0.6,0.4,1.5,2019120919,,,0.5,1.1,201912101724,,
울산,북구,농소동,238374,99.19,31,744,738,0.6,0.3,1.5,2019121109,,,0.4,1.3,201912111902,,
울산,중구,약사동,238376,99.05,31,732,737,0.5,0.1,1.2,2019121010,,,0.4,0.9,201912090411,,
울산,동구,전하동,238381,99.32,31,738,739,0.4,0.2,1.4,2019121009,,,0.3,0.9,201912100310,,
세종,세종,신흥동,541111,98.79,31,730,735,0.5,0.1,1.4,2019120921,,,0.3,1.1,201912091724,,
세종,세종,아름동,541112,99.46,31,738,740,0.6,0.2,1.3,2019121019,,,0.4,1.1,201912240613,,
세종,세종,한솔동,541113,99.59,31,744,741,0.5,0.2,1.2,2019122324,,,0.4,1.0,201912111902,,
세종,세종,부강면,541114,99.46,31,744,740,0.6,0.3,1.4,2019121106,,,0.5,1.1,201912110108,,
경기,수원,인계동,131112,99.19,31,744,738,0.7,0.3,2.1,2019121101,,,0.6,1.5,201912082306,,
경기,수원,신풍동,131111,99.05,31,744,737,0.7,0.3,1.5,2019122424,,,0.5,1.3,201912082003,,
경기,수원,광교동,131113,99.05,31,744,737,0.6,0.1,1.7,2019121020,,,0.5,1.3,201912101623,,
경기,수원,영통동,131114,99.32,31,744,739,0.8,0.3,2.2,2019121022,,,0.6,1.6,201912101623,,
경기,수원,천천동,131115,99.19,31,744,738,0.7,0.4,1.6,2019121020,,,0.6,1.3,201912082003,,
경기,수원,고색동,131117,99.05,31,744,737,0.8,0.3,1.8,2019121609,,,0.6,1.6,201912160108,,
경기,수원,호매실동,131118,99.46,31,744,740,0.6,0.1,1.2,2019120823,,,0.4,1.1,201912251801,,
경기,안양,안양6동,131141,99.32,31,744,739,0.8,0.2,4.8,2019122609,,,0.6,2.7,201912201219,,
경기,안양,부림동,131142,99.46,31,744,740,0.7,0.3,2.2,2019121021,,,0.5,1.3,201912101522,,
경기,안양,호계동,131144,95.96,29,715,714,0.6,0.3,1.7,2019121020,,,0.4,1.3,201912101623,,
경기,안양,안양2동,131145,98.79,31,737,735,0.7,0.2,1.3,2019120724,,,0.5,1.2,201912081801,,
경기,성남,단대동,131121,99.59,31,744,741,0.7,0.3,1.4,2019120805,,,0.5,1.2,201912080108,,
경기,성남,정자동,131123,96.10,29,714,715,0.7,0.2,1.7,2019121022,,,0.5,1.4,201912101724,,
경기,성남,수내동,131124,99.19,31,738,738,0.6,0.3,1.6,2019121022,,,0.5,1.4,201912111902,,
경기,성남,복정동,131126,99.59,31,744,741,0.7,0.3,1.7,2019120801,,,0.6,1.5,201912080108,,
경기,성남,상대원동,131129,0.00,0,0,0,,,,,,,,,,,
경기,성남,운중동,131128,99.32,31,744,739,0.6,0.3,1.1,2019120810,,,0.5,1.0,201912240209,,
경기,의정부,의정부동,131131,99.46,31,744,740,0.7,0.3,1.9,2019121019,,,0.5,1.8,201912111801,,
경기,의정부,의정부1동,131132,99.46,31,744,740,0.7,0.3,2.1,2019121609,,,0.5,1.4,201912160411,,
경기,광명,철산동,131161,98.38,31,738,732,0.7,0.2,1.8,2019120722,,,0.4,1.4,201912161902,,
경기,광명,소하동,131163,98.38,31,744,732,0.6,0.3,1.4,2019121610,,,0.5,1.3,201912252003,,
경기,안산,고잔동,131191,17.60,5,136,131,0.4**,0.3,0.6,2019120410,,,0.4,0.5,201912010108,,
경기,안산,원시동,131192,95.56,29,714,711,0.6,0.3,1.4,2019122503,,,0.4,1.3,201912250108,,
경기,안산,본오동,131193,99.19,31,744,738,0.8,0.3,1.6,2019122522,,,0.6,1.4,201912251902,,
경기,안산,부곡동,131195,95.29,29,713,709,0.7,0.3,1.7,2019121608,,,0.6,1.4,201912101623,,
경기,안산,대부동,131196,95.29,29,713,709,0.5,0.3,1.3,2019122507,,,0.4,1.2,201912250310,,
경기,안산,호수동,131197,99.05,31,744,737,0.6,0.2,1.5,2019121010,,,0.4,1.2,201912250108,,
경기,평택,비전동,131341,99.32,31,744,739,0.4,0.1,1.1,2019121020,,,0.2,0.8,201912101623,,
경기,평택,안중,131342,99.59,31,744,741,0.4,0.1,0.8,2019121521,,,0.2,0.8,201912240512,,
경기,평택,평택항,131343,99.59,31,744,741,0.4,0.2,0.9,2019122419,,,0.3,0.8,201912240613,,
경기,평택,송북동,131344,90.99,28,674,677,0.7,0.4,1.6,2019121009,,,0.5,1.3,201912111902,,
경기,과천,별양동,131201,96.50,30,716,718,0.7,0.1,1.6,2019121609,,,0.5,1.2,201912101724,,
경기,과천,과천동,131202,99.19,31,744,738,0.8,0.2,1.9,2019121021,,,0.5,1.6,201912172205,,
경기,구리,교문동,131211,99.46,31,744,740,0.4,0.2,1.2,2019121023,,,0.3,1.0,201912112104,,
경기,구리,동구동,131212,99.73,31,744,742,0.5,0.2,1.2,2019121908,,,0.4,1.0,201912111801,,
경기,의왕,부곡3동,131222,99.46,31,744,740,0.8,0.2,2.2,2019121021,,,0.5,1.5,201912101623,,
경기,의왕,고천동,131223,95.69,29,714,712,0.5,0.2,1.4,2019121610,,,0.4,1.0,201912240310,,
경기,고양,행신동,131381,99.59,31,744,741,0.7,0.4,1.5,2019121019,,,0.6,1.3,201912101320,,
경기,고양,식사동,131382,99.32,31,744,739,0.4,0.2,1.0,2019121019,,,0.4,0.9,201912101522,,
경기,고양,신원동,131384,99.32,31,744,739,0.4,0.1,1.5,2019120724,,,0.2,1.2,201912081902,,
경기,고양,주엽동,131385,99.59,31,744,741,0.6,0.3,1.7,2019121020,,,0.5,1.3,201912101421,,
경기,광주,경안동,131392,99.32,31,744,739,0.7,0.2,1.8,2019121109,,,0.5,1.5,201912110209,,
경기,군포,당동,131501,99.46,31,744,740,0.6,0.2,1.5,2019121021,,,0.4,1.0,201912071724,,
경기,군포,산본동,131502,95.02,28,702,707,0.5,0.2,1.4,2019121020,,,0.3,1.2,201912101623,,
경기,시흥,정왕동,131231,95.83,29,715,713,0.6,0.3,1.7,2019120721,,,0.4,1.3,201912160108,,
경기,시흥,시화산단,131232,98.92,31,738,736,0.6,0.2,1.4,2019121608,,,0.4,1.3,201912160209,,
경기,시흥,대야동,131233,99.19,31,744,738,0.7,0.1,1.7,2019121020,,,0.5,1.3,201912101421,,
경기,시흥,목감동,131234,99.46,31,739,740,0.6,0.2,1.4,2019120722,,,0.5,1.2,201912160108,,
경기,부천,소사본동,831151,96.37,29,717,717,0.5,0.3,1.3,2019120721,,,0.4,1.1,201912250108,,
경기,부천,내동,831152,95.16,29,705,708,0.6,0.3,1.5,2019121019,,,0.4,1.1,201912101320,,
경기,부천,중2동,831153,99.32,31,744,739,0.7,0.3,1.8,2019121609,,,0.4,1.5,201912160512,,
경기,부천,오정동,831154,99.73,31,744,742,0.5,0.2,1.1,2019120720,,,0.4,0.8,201912071421,,
경기,남양주,금곡동,131241,99.73,31,744,742,0.5,0.2,1.1,2019121023,,,0.3,1.0,201912101724,,
경기,남양주,오남읍,131242,99.32,31,744,739,0.6,0.1,1.8,2019121102,,,0.4,1.6,201912111902,,
경기,남양주,별내동,131243,99.46,31,744,740,0.5,0.2,1.1,2019121020,,,0.4,1.0,201912101623,,
경기,남양주,화도읍,131244,96.23,29,715,716,0.6,0.3,1.6,2019121021,,,0.4,1.3,201912111902,,
경기,용인,김량장동,131411,97.71,30,725,727,0.7,0.2,1.4,2019121624,,,0.5,1.2,201912112205,,
경기,용인,수지,131412,99.32,31,744,739,0.6,0.2,1.3,2019121019,,,0.4,1.2,201912101623,,
경기,용인,기흥,131413,99.19,31,744,738,0.6,0.2,1.1,2019121022,,,0.4,1.0,201912101623,,
경기,용인,모현읍,131415,96.90,30,722,721,0.6,0.3,1.3,2019121021,,,0.5,1.2,201912111801,,
경기,용인,이동읍,131416,98.79,31,738,735,0.7,0.3,1.2,2019121021,,,0.5,1.1,201912101724,,
경기,용인,백암면,131417,99.19,31,744,738,0.6,0.2,1.4,2019121006,,,0.4,1.1,201912100108,,
경기,김포,사우동,131471,99.73,31,744,742,0.5,0.2,1.4,2019121023,,,0.4,1.2,201912101724,,
경기,김포,고촌읍,131472,99.46,31,744,740,0.5,0.2,1.1,2019121021,,,0.3,1.0,201912220108,,
경기,김포,통진읍,131473,99.59,31,744,741,0.4,0.1,1.9,2019121921,,,0.3,1.0,201912101724,,
경기,김포,한강신도시,131474,95.96,30,715,714,0.7,0.4,1.5,2019121024,,,0.5,1.2,201912101724,,
경기,오산,오산동,131531,98.65,31,732,734,0.6,0.3,1.9,2019121110,,,0.5,1.3,201912110815,,
경기,하남,신장동,131541,92.47,27,685,688,0.6,0.3,1.0,2019121111,,,0.5,1.0,201912242205,,
경기,화성,남양읍,131551,91.39,26,673,680,0.5,0.2,1.3,2019122508,,,0.4,1.1,201912250108,,
경기,화성,향남,131552,95.83,29,714,713,0.5,0.2,1.1,2019122422,,,0.4,0.9,201912240613,,
경기,화성,동탄동,131553,99.05,31,737,737,0.5,0.1,1.1,2019120809,,,0.3,1.0,201912080108,,
경기,화성,우정읍,131554,99.46,31,744,740,0.6,0.3,1.1,2019122424,,,0.5,1.0,201912251801,,
경기,화성,청계동,131555,96.10,29,716,715,0.5,0.4,0.9,2019120807,,,0.5,0.9,201912080310,,
경기,양주,백석읍,131561,99.46,31,744,740,0.5,0.2,1.3,2019122410,,,0.3,1.1,201912250310,,
경기,양주,고읍,131562,99.46,31,744,740,0.5,0.1,1.4,2019122510,,,0.3,1.1,201912080108,,
경기,동두천,보산동,131571,99.46,31,744,740,0.6,0.2,1.7,2019122503,,,0.3,1.2,201912090108,,
경기,안성,봉산동,131581,99.05,31,744,737,0.5,0.2,1.0,2019121022,,,0.4,0.9,201912231421,,
경기,이천,창전동,131442,100.00,31,744,744,0.7,0.3,1.9,2019121022,,,0.5,1.5,201912110310,,
경기,이천,장호원읍,131443,99.46,31,744,740,0.6,0.3,1.4,2019121001,,,0.4,1.2,201912091724,,
경기,파주,금촌동,131371,99.32,31,744,739,0.8,0.3,1.6,2019120720,,,0.6,1.3,201912101522,,
경기,파주,운정,131372,98.11,30,726,730,0.5,0.0,1.3,2019121020,,,0.4,1.0,201912101522,,
경기,포천,선단동,131453,99.05,31,744,737,0.7,0.3,2.1,2019121023,,,0.5,1.6,201912101724,,
경기,포천,일동면,131454,99.19,31,744,738,0.5,0.2,1.4,2019121021,,,0.5,1.2,201912101623,,
경기,여주,중앙동,131591,99.46,31,744,740,0.8,0.4,2.3,2019121003,,,0.5,1.4,201912100108,,
경기,연천,연천,131601,99.59,31,744,741,0.5,0.3,1.1,2019121019,,,0.4,0.9,201912101522,,
경기,가평,가평읍,131611,99.73,31,744,742,0.6,0.3,1.1,2019121022,,,0.5,1.0,201912101623,,
경기,양평,양평,131621,98.92,31,738,736,0.6,0.3,1.2,2019121108,,,0.5,1.0,201912110310,,
강원,양구,양구읍,132402,99.05,31,744,737,0.6,0.2,1.2,2019120409,,,0.4,1.1,201912040310,,
강원,고성,상리,632441,99.46,31,744,740,0.5,0.2,1.1,2019121023,,,0.3,1.0,201912111801,,
강원,정선,정선읍사무소,632372,94.22,28,697,701,0.7,0.3,1.6,2019123001,,,0.4,1.4,201912302306,,
강원,횡성,횡성군,632432,99.59,31,744,741,0.6,0.2,1.2,2019121009,,,0.4,0.9,201912100209,,
강원,춘천,중앙로,132112,99.46,31,744,740,0.7,0.2,1.7,2019121101,,,0.4,1.4,201912110108,,
강원,춘천,석사동,132113,95.56,29,711,711,0.8,0.2,1.8,2019120922,,,0.5,1.7,201912101801,,
강원,강릉,옥천동,632132,95.29,29,707,709,0.4,0.1,1.5,2019121009,,,0.3,0.6,201912042003,,
강원,원주,중앙동,632121,99.46,31,744,740,0.6,0.1,2.4,2019121010,,,0.3,1.5,201912101724,,
강원,원주,반곡동,632122,99.46,31,744,740,0.9,0.4,1.7,2019120924,,,0.5,1.5,201912080209,,
강원,원주,문막읍,632124,99.46,31,744,740,0.6,0.3,1.3,2019121009,,,0.5,1.1,201912100512,,
강원,동해,천곡동,632151,98.92,31,733,736,0.5,0.2,1.5,2019121610,,,0.4,1.1,201912291724,,
강원,삼척,남양동,632161,98.38,31,730,732,0.4,0.2,1.0,2019122921,,,0.3,0.8,201912291522,,
강원,평창,평창읍,632171,99.05,31,744,737,0.5,0.1,1.4,2019120721,,,0.2,1.3,201912081801,,
강원,양양,양양군,632451,98.92,31,735,736,0.4,0.1,1.2,2019121021,,,0.2,1.1,201912101421,,
강원,속초,속초시,632461,96.37,29,716,717,0.6,0.3,2.0,2019121524,,,0.4,1.5,201912161902,,
강원,영월,영월읍,632491,99.46,31,744,740,0.5,0.1,1.0,2019120808,,,0.3,0.9,201912080108,,
강원,철원,철원군,632472,96.37,29,715,717,0.6,0.3,1.3,2019121023,,,0.4,1.0,201912101623,,
강원,홍천,홍천읍,632481,96.10,29,714,715,0.6,0.3,1.4,2019121009,,,0.5,1.2,201912100108,,
강원,화천,화천군,632501,99.46,31,744,740,0.7,0.1,1.2,2019121017,,,0.5,1.2,201912101522,,
강원,태백,태백시,632511,96.63,29,715,719,0.6,0.3,2.9,2019121310,,,0.4,2.1,201912260310,,
강원,인제,인제군,632521,99.46,31,744,740,0.4,0.1,1.0,2019121019,,,0.3,0.8,201912101219,,
충북,괴산,괴산읍,633362,99.59,31,744,741,0.6,0.2,1.7,2019121009,,,0.4,1.2,201912110411,,
충북,음성,음성읍,633462,99.59,31,744,741,0.6,0.2,1.8,2019121011,,,0.4,1.4,201912100411,,
충북,청주,송정동,533112,74.32,22,538,553,0.5*,0.1,1.5,2019120920,,,0.4,1.1,201912091724,,
충북,청주,사천동,533113,98.79,31,744,735,0.6,0.2,1.4,2019120919,,,0.4,1.1,201912091522,,
충북,청주,용담동,533114,0.00,0,0,0,,,,,,,,,,,
충북,청주,용암동,533115,98.92,31,744,736,0.7,0.1,1.6,2019121010,,,0.4,1.2,201912240613,,
충북,청주,오창읍,633211,99.05,31,738,737,0.6,0.2,1.3,2019121010,,,0.4,1.1,201912112104,,
충북,청주,산남동,633213,99.46,31,744,740,0.7,0.3,1.8,2019120919,,,0.5,1.2,201912091522,,
충북,청주,오송읍,633214,99.19,31,738,738,0.7,0.2,1.3,2019121109,,,0.5,1.1,201912101801,,
충북,충주,호암동,633122,98.92,31,744,736,0.8,0.2,3.0,2019121102,,,0.4,2.1,201912112003,,
충북,충주,칠금동,633123,98.92,31,744,736,0.6,0.0,2.6,2019121020,,,0.2,1.7,201912101320,,
