,,,,,,,,,,,,,,,,,,
     - CO 오염도,,,,,,,,,,,,,,,,,,
시.도,시군구,측정소명,"측정소
코드","유효
자료
획득률
(%)","유효
측정
일수
(day)","유효
측정
횟수
(8hour)","유효
측정
시간
(hour)","월평균
(ppm)",1시간치,,,,,8시간치,,,,
충북,보은,보은읍,633491,99.73,31,744,742,0.5,0.3,1.3,2019030108,,,0.4,1.2,201903010209,,
충남,천안,성황동,534111,70.96,22,528,528,0.6*,0.2,2.2,2019030107,,,0.5,1.7,201903010310,,
충남,천안,백석동,534112,98.38,31,725,732,0.6,0.2,1.9,2019030308,,,0.4,1.3,201903030310,,
충남,천안,성거읍,534115,99.32,31,744,739,0.7,0.3,1.5,2019030309,,,0.5,1.3,201903040815,,
충남,당진,송산면,534433,98.65,31,736,734,0.9,0.4,3.0,2019030919,,,0.5,2.0,201903011522,,
충남,당진,당진시청사,534434,99.32,31,744,739,0.6,0.3,1.4,2019030224,,,0.4,1.3,201903020108,,
충남,서산,독곶리,534421,99.32,31,744,739,0.6,0.3,1.3,2019030120,,,0.4,1.2,201903011522,,
충남,서산,동문동,534422,99.73,31,744,742,0.8,0.2,2.0,2019030109,,,0.4,1.8,201903020310,,
충남,서산,대산리,534423,99.32,31,744,739,0.7,0.4,2.3,2019030411,,,0.5,1.8,201903020613,,
충남,아산,모종동,534441,98.92,31,744,736,0.6,0.3,1.5,2019030102,,,0.4,1.4,201903010108,,
충남,아산,배방읍,534442,99.19,31,744,738,0.5,0.2,1.3,2019030409,,,0.3,1.1,201903010108,,
충남,아산,도고면,534443,99.05,31,744,737,0.5,0.3,1.3,2019030918,,,0.3,1.1,201903010613,,
충남,아산,둔포면,534444,99.19,31,744,738,0.5,0.3,1.7,2019030415,,,0.4,1.2,201903040815,,
충남,아산,인주면,534445,99.05,31,744,737,0.5,0.3,1.2,2019030113,,,0.3,1.1,201903010916,,
충남,논산,논산,534451,99.19,31,744,738,0.5,0.2,1.5,2019030509,,,0.4,1.3,201903020108,,
충남,태안,이원면,534462,99.19,31,744,738,0.7,0.4,1.6,2019030119,,,0.5,1.5,201903011522,,
충남,태안,태안읍,534463,99.32,31,744,739,0.6,0.3,1.7,2019030204,,,0.4,1.6,201903022003,,
충남,보령,대천2동,534481,98.79,31,738,735,0.5,0.3,1.2,2019030102,,,0.4,1.2,201903011623,,
충남,보령,주교면,534482,99.05,31,744,737,0.7,0.3,1.4,2019030102,,,0.6,1.3,201903010108,,
충남,홍성,홍성읍,534491,99.19,31,744,738,0.5,0.2,1.5,2019030208,,,0.3,1.4,201903030108,,
충남,홍성,내포,534492,98.92,31,738,736,0.6,0.2,1.2,2019030102,,,0.3,1.1,201903010108,,
충남,공주,공주,534342,98.79,31,738,735,0.5,0.3,1.3,2019030409,,,0.4,1.1,201903010108,,
충남,부여,부여읍,534411,99.19,31,744,738,0.7,0.4,1.3,2019030101,,,0.6,1.3,201903010108,,
충남,청양,청양읍,534502,98.92,31,744,736,0.5,0.3,1.3,2019030108,,,0.4,1.2,201903010108,,
충남,금산,금산읍,534501,99.19,31,744,738,0.5,0.3,1.1,2019030102,,,0.4,1.1,201903010108,,
충남,예산,예산군,534471,99.32,31,744,739,0.6,0.3,1.4,2019030222,,,0.5,1.3,201903011801,,
충남,계룡,엄사면,534510,98.79,31,744,735,0.6,0.3,1.5,2019030509,,,0.4,1.2,201903010108,,
충남,서천,서천읍,735520,99.32,31,744,739,0.6,0.3,1.4,2019030101,,,0.4,1.4,201903011724,,
충남,서천,서면,735521,98.92,31,738,736,0.6,0.3,1.2,2019030123,,,0.5,1.1,201903011522,,
충남,서천,장항읍,735522,99.32,31,744,739,0.8,0.3,1.5,2019030102,,,0.6,1.4,201903020108,,
전북,임실,임실읍,735361,99.59,31,744,741,0.5,0.3,1.1,2019030106,,,0.3,1.0,201903010108,,
전북,전주,삼천동,735111,99.32,31,744,739,0.6,0.3,1.2,2019030123,,,0.4,1.1,201903010108,,
"  * ""농도값*""의 값은 자료 획득률이 50% 이상이나 75% 미만인 도시의 월평균 값임.                              * ""농도값**""의 값은 자료 획득률이 50% 미만인 도시의 월평균 값임.",,,,,,,,,,,,,,,,,,
전북,전주,팔복동,735114,99.19,31,736,738,0.7,0.2,1.5,2019030120,,,0.4,1.4,201903010108,,
전북,전주,중앙동,335115,99.59,31,744,741,0.5,0.3,1.1,2019030101,,,0.3,1.1,201903010108,,
전북,전주,송천동,735115,99.46,31,744,740,0.5,0.2,1.2,2019030509,,,0.4,1.1,201903010108,,
전북,군산,신풍동,735121,99.73,31,744,742,0.6,0.3,1.5,2019030103,,,0.4,1.4,201903020108,,
전북,군산,소룡동,735122,99.73,31,744,742,0.5,0.3,1.3,2019030201,,,0.4,1.2,201903011724,,
전북,군산,개정동,735123,99.46,31,744,740,0.5,0.3,1.2,2019030101,,,0.5,1.2,201903020108,,
전북,익산,남중동,735132,98.92,31,732,736,0.5,0.2,1.2,2019030121,,,0.3,1.2,201903022003,,
전북,익산,팔봉동,735133,97.98,31,725,729,0.5,0.2,1.2,2019030120,,,0.4,1.2,201903011801,,
전북,익산,모현동,735134,98.52,31,729,733,0.4,0.2,1.2,2019030508,,,0.3,1.1,201903011801,,
전북,남원,죽항동,735151,98.79,31,737,735,0.5,0.3,1.1,2019030110,,,0.4,1.0,201903010108,,
전북,정읍,연지동,735141,99.73,31,744,742,0.5,0.1,1.3,2019030109,,,0.3,1.2,201903010108,,
전북,정읍,신태인,735142,100.00,31,744,744,0.5,0.3,1.3,2019030123,,,0.4,1.2,201903011724,,
전북,고창,고창읍,735161,99.32,31,738,739,0.4,0.1,1.2,2019030510,,,0.2,0.9,201903011801,,
전북,고창,심원면,735162,99.32,31,738,739,0.4,0.2,1.1,2019030118,,,0.3,1.0,201903011320,,
전북,부안,부안읍,735171,96.37,29,712,717,0.6,0.3,1.3,2019030120,,,0.4,1.3,201903011724,,
전북,김제,요촌동,735181,99.19,31,732,738,0.6,0.2,1.2,2019030102,,,0.4,1.2,201903010108,,
전북,완주,고산면,735191,98.38,31,725,732,0.5,0.1,1.1,2019030101,,,0.4,1.0,201903011801,,
전북,진안,진안읍,735201,99.46,31,744,740,0.5,0.2,0.9,2019030102,,,0.3,0.9,201903010209,,
전북,무주,무주읍,735371,99.32,31,738,739,0.5,0.3,1.0,2019030421,,,0.4,0.9,201903041724,,
전북,순창,순창읍,735381,99.59,31,744,741,0.4,0.1,1.0,2019030109,,,0.2,0.9,201903010108,,
전북,장수,장수읍,735391,99.59,31,744,741,0.5,0.3,1.0,2019030109,,,0.4,0.9,201903010108,,
전남,화순,화순읍,336452,99.46,31,739,740,0.5,0.2,1.1,2019032009,,,0.4,0.9,201903010209,,
전남,여수,서강동,336121,98.65,31,734,734,0.4,0.2,1.2,2019031020,,,0.3,0.8,201903200108,,
전남,여수,월내동,336124,99.19,31,744,738,0.6,0.3,1.9,2019030912,,,0.4,1.1,201903012003,,
전남,여수,문수동,336125,98.92,31,744,736,0.6,0.3,1.7,2019030509,,,0.4,1.3,201903050411,,
전남,여수,여천동,336127,99.46,31,744,740,0.4,0.1,2.2,2019030112,,,0.2,1.4,201903010714,,
전남,여수,덕충동,336128,91.93,27,678,684,0.5,0.2,1.3,2019030509,,,0.3,1.1,201903010108,,
전남,여수,화양면,336221,99.19,31,744,738,0.5,0.3,1.3,2019030113,,,0.4,0.9,201903010613,,
전남,여수,율촌면,336222,97.58,30,731,726,0.6,0.3,1.7,2019030512,,,0.4,1.4,201903050714,,
전남,여수,삼일동,336223,99.19,31,744,738,0.5,0.3,2.8,2019030113,,,0.4,1.3,201903010714,,
전남,광양,중동,336352,99.19,31,744,738,0.5,0.3,3.7,2019030512,,,0.3,1.7,201903050613,,
전남,광양,태인동,336353,98.92,31,744,736,0.6,0.3,2.6,2019030911,,,0.4,1.2,201903090714,,
전남,광양,진상면,336354,98.92,31,738,736,0.5,0.2,1.5,2019032511,,,0.4,1.0,201903281320,,
전남,광양,광양읍,336355,98.65,31,735,734,0.5,0.3,2.1,2019030513,,,0.4,1.2,201903050714,,
전남,순천,장천동,336131,99.46,31,744,740,0.4,0.1,1.2,2019032012,,,0.3,0.8,201903010108,,
전남,순천,연향동,336132,98.52,31,731,733,0.5,0.2,1.3,2019032010,,,0.4,1.0,201903200613,,
전남,순천,순천만,336133,99.05,31,738,737,0.6,0.4,1.7,2019032011,,,0.5,1.1,201903010108,,
전남,순천,호두리,336134,99.32,31,744,739,0.7,0.5,2.3,2019030510,,,0.6,1.6,201903050613,,
전남,순천,신대,336135,98.38,30,733,732,0.5,0.3,1.5,2019032010,,,0.4,1.0,201903010108,,
전남,목포,용당동,336111,99.19,31,732,738,0.7,0.3,1.5,2019030506,,,0.5,1.4,201903011801,,
전남,목포,부흥동,336112,99.59,31,744,741,0.5,0.3,1.1,2019030424,,,0.3,1.0,201903011724,,
전남,영암,나불리,336441,99.46,31,744,740,0.6,0.4,1.2,2019030101,,,0.5,1.2,201903011801,,
전남,나주,빛가람동,336141,97.58,30,722,726,0.4,0.3,1.0,2019030101,,,0.3,1.0,201903010411,,
전남,담양,담양읍,336151,97.98,30,731,729,0.5,0.3,1.1,2019030109,,,0.4,1.0,201903010108,,
전남,장성,장성읍,336161,97.58,30,720,726,0.5,0.3,1.0,2019030101,,,0.3,1.0,201903010108,,
전남,해남,해남읍,336361,99.32,31,738,739,0.4,0.1,1.1,2019030103,,,0.3,1.1,201903011801,,
전남,영광,영광읍,336461,99.59,31,738,741,0.5,0.3,1.3,2019030206,,,0.4,1.1,201903011724,,
전남,장흥,장흥읍,336471,94.48,28,701,703,0.5,0.3,1.0,2019030101,,,0.4,1.0,201903010108,,
전남,진도,진도읍,336481,84.81,26,628,631,0.6,0.3,1.2,2019030510,,,0.4,1.0,201903011801,,
전남,완도,신지면,336491,86.69,26,646,645,0.6,0.3,1.3,2019030105,,,0.5,1.2,201903010108,,
전남,함평,함평읍,336501,97.44,30,724,725,0.6,0.3,1.6,2019030120,,,0.4,1.6,201903011801,,
전남,고흥,고흥읍,336511,78.22,24,578,582,0.4,0.1,1.0,2019031008,,,0.3,0.7,201903120411,,
"  * ""농도값*""의 값은 자료 획득률이 50% 이상이나 75% 미만인 도시의 월평균 값임.                              * ""농도값**""의 값은 자료 획득률이 50% 미만인 도시의 월평균 값임.",,,,,,,,,,,,,,,,,,
전남,신안,신안군,336521,80.37,25,590,598,0.4,0.3,0.9,2019030702,,,0.3,0.7,201903071902,,
전남,무안,무안읍,336531,79.03,24,586,588,0.4,0.3,0.7,2019031209,,,0.3,0.6,201903120209,,
경북,영천,영천시,437402,99.59,31,744,741,0.6,0.3,1.3,2019030119,,,0.5,1.0,201903051724,,
경북,포항,장흥동,437112,97.71,30,726,727,0.4,0.2,2.0,2019032704,,,0.3,1.4,201903280209,,
경북,포항,장량동,437113,99.05,31,738,737,0.3,0.2,1.0,2019032102,,,0.3,0.7,201903020411,,
경북,포항,대도동,437114,98.92,31,738,736,0.2,0.1,1.5,2019031918,,,0.1,0.9,201903191320,,
경북,포항,대송면,437115,99.32,31,739,739,0.4,0.2,1.4,2019032216,,,0.3,0.8,201903010916,,
경북,포항,3공단,437116,99.32,31,744,739,0.6,0.2,2.4,2019030709,,,0.4,1.3,201903070209,,
경북,구미,공단동,437151,97.84,30,729,728,0.5,0.1,1.0,2019030108,,,0.3,0.9,201903010108,,
경북,구미,원평동,437152,98.79,31,731,735,0.5,0.2,1.2,2019030508,,,0.3,1.1,201903010108,,
경북,구미,형곡동,437153,98.52,31,738,733,0.3,0.1,1.3,2019030510,,,0.1,0.9,201903010108,,
경북,구미,4공단,437154,96.63,31,717,719,0.4,0.1,0.9,2019030109,,,0.2,0.8,201903010310,,
경북,김천,문당동,437131,80.64,25,600,600,0.4,0.3,0.8,2019030704,,,0.3,0.8,201903070108,,
경북,김천,대광동,437132,94.89,29,690,706,0.3,0.1,0.7,2019030509,,,0.2,0.7,201903070108,,
경북,경주,성건동,437122,99.32,31,738,739,0.2,0.2,0.7,2019030121,,,0.2,0.5,201903011623,,
경북,안동,명륜동,437141,95.83,30,698,713,0.3,0.1,1.0,2019030524,,,0.2,0.9,201903060108,,
경북,영주,휴천2동,437161,99.19,31,738,738,0.6,0.1,2.2,2019031503,,,0.4,1.5,201903062104,,
경북,경산,중방동,437171,99.19,31,744,738,0.5,0.2,1.1,2019030601,,,0.4,1.0,201903060108,,
경북,상주,상주시,437181,99.59,31,744,741,0.5,0.3,1.1,2019030221,,,0.4,1.0,201903010209,,
경북,칠곡,칠곡군,437191,99.73,31,744,742,0.5,0.2,1.0,2019030108,,,0.4,0.9,201903010209,,
경북,울진,울진군,437421,99.32,31,744,739,0.4,0.2,0.9,2019032704,,,0.3,0.7,201903050916,,
경남,창원,명서동,238141,98.79,31,738,735,0.5,0.2,1.0,2019030624,,,0.3,0.9,201903060108,,
경남,창원,웅남동,238142,98.79,31,744,735,0.6,0.3,1.4,2019032707,,,0.5,1.1,201903270108,,
경남,창원,성주동,238143,76.74,24,571,571,0.6,0.3,1.6,2019032010,,,0.4,1.1,201903200411,,
경남,창원,용지동,238144,99.46,31,744,740,0.5,0.2,1.1,2019032009,,,0.4,0.8,201903060108,,
경남,창원,사파동,238146,99.19,31,744,738,0.5,0.3,1.2,2019032009,,,0.4,0.9,201903200310,,
경남,창원,경화동,238151,98.92,31,738,736,0.5,0.2,1.1,2019031508,,,0.4,0.8,201903020411,,
경남,창원,회원동,238111,99.05,31,744,737,0.4,0.1,1.0,2019031110,,,0.2,0.8,201903060310,,
경남,창원,봉암동,238112,98.79,31,738,735,0.3,0.0,0.9,2019032609,,,0.2,0.6,201903050613,,
경남,진주,상봉동,238131,99.05,31,744,737,0.6,0.3,1.5,2019032514,,,0.5,1.0,201903200512,,
경남,진주,대안동,238132,99.05,31,744,737,0.5,0.3,1.4,2019032514,,,0.4,0.9,201903021902,,
경남,진주,상대동,238133,99.19,31,738,738,0.6,0.4,1.2,2019032514,,,0.5,0.9,201903251017,,
경남,하동,하동읍,238161,98.79,31,732,735,0.4,0.1,1.7,2019032512,,,0.3,0.7,201903010108,,
경남,김해,동상동,238181,98.92,31,738,736,0.5,0.3,1.1,2019032708,,,0.4,0.8,201903060108,,
경남,김해,삼방동,238182,98.92,31,732,736,0.3,0.1,0.9,2019032708,,,0.2,0.7,201903270310,,
경남,김해,장유동,238183,99.05,31,738,737,0.4,0.3,0.9,2019032009,,,0.4,0.7,201903051623,,
경남,양산,북부동,238361,98.92,31,738,736,0.5,0.3,1.3,2019032008,,,0.4,0.9,201903060209,,
경남,양산,웅상읍,238362,98.65,31,731,734,0.5,0.2,1.0,2019030208,,,0.4,0.8,201903010209,,
경남,거제,아주동,238201,98.79,31,737,735,0.6,0.3,1.1,2019031112,,,0.5,0.9,201903051522,,
경남,사천,사천읍,238211,98.79,31,728,735,0.4,0.2,1.3,2019032514,,,0.3,0.9,201903270411,,
경남,밀양,내일동,238401,98.65,31,737,734,0.3,0.0,0.6,2019031823,,,0.2,0.5,201903190714,,
경남,통영,무전동,238411,98.92,31,732,736,0.4,0.2,1.5,2019031110,,,0.4,0.9,201903110613,,
경남,고성,고성읍,238421,99.05,31,737,737,0.4,0.2,1.2,2019031509,,,0.3,0.8,201903121118,,
경남,거창,거창읍,238431,95.83,29,712,713,0.5,0.3,1.1,2019032709,,,0.4,1.0,201903052003,,
경남,함안,가야읍,238441,99.19,31,744,738,0.5,0.2,1.1,2019032517,,,0.4,0.9,201903060108,,
경남,함양,함양읍,238451,99.05,31,744,737,0.5,0.2,0.9,2019030102,,,0.3,0.9,201903010108,,
경남,남해,남해읍,238461,98.65,31,732,734,0.4,0.2,1.4,2019032212,,,0.3,0.9,201903070108,,
제주,제주,이도동,339111,99.05,31,738,737,0.3,0.1,0.9,2019030101,,,0.2,0.9,201903011801,,
제주,제주,연동,339112,99.32,31,738,739,0.4,0.2,1.1,2019030420,,,0.3,1.0,201903011902,,
제주,서귀포,동홍동,339121,98.65,30,734,734,0.3,0.1,0.7,2019030420,,,0.2,0.6,201903041320,,
제주,서귀포,성산읍,339122,98.65,31,726,734,0.3,0.1,0.9,2019030102,,,0.2,0.9,201903010108,,
제주,서귀포,대정읍,339131,99.19,31,744,738,0.3,0.1,1.0,2019030102,,,0.2,1.0,201903011902,,
"  * ""농도값*""의 값은 자료 획득률이 50% 이상이나 75% 미만인 도시의 월평균 값임.                              * ""농도값**""의 값은 자료 획득률이 50% 미만인 도시의 월평균 값임.",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
