,,,,,,,,,,,,,,,,,,
     - CO 오염도,,,,,,,,,,,,,,,,,,
시.도,시군구,측정소명,"측정소
코드","유효
자료
획득률
(%)","유효
측정
일수
(day)","유효
측정
횟수
(8hour)","유효
측정
시간
(hour)","월평균
(ppm)",1시간치,,,,,8시간치,,,,
서울,서대문구,서대문구,111191,99.72,30,720,718,0.7,0.4,1.5,2019040202,,,0.7,1.3,201904012407,,
서울,구로구,구로구,111221,99.58,30,720,717,0.3,0.2,0.7,2019042307,,,0.2,0.7,201904302205,,
서울,서초구,서초구,111262,99.44,30,720,716,0.3,0.1,0.8,2019041701,,,0.2,0.7,201904170108,,
서울,강서구,강서구,111212,99.44,30,720,716,0.5,0.3,1.4,2019042924,,,0.4,1.1,201904302104,,
서울,송파구,송파구,111273,99.44,30,720,716,0.5,0.3,1.0,2019042309,,,0.4,0.8,201904230108,,
서울,양천구,양천구,111301,99.58,30,720,717,0.5,0.2,1.1,2019041708,,,0.4,1.0,201904300108,,
서울,노원구,노원구,111311,99.44,30,720,716,0.5,0.3,1.0,2019041524,,,0.4,0.9,201904160108,,
부산,중구,광복동,221112,93.88,27,664,676,0.4,0.2,0.8,2019041308,,,0.3,0.6,201904130209,,
부산,남구,대연동,221172,95.69,28,692,689,0.5,0.3,0.7,2019040518,,,0.4,0.7,201904051421,,
부산,사상구,학장동,221181,99.02,30,720,713,0.3,0.2,0.6,2019042611,,,0.3,0.5,201904051017,,
부산,북구,덕천동,221182,83.05,24,600,598,0.4,0.3,0.5,2019040508,,,0.3,0.5,201904051421,,
부산,사하구,장림동,221202,99.30,30,720,715,0.3,0.2,1.7,2019043006,,,0.3,0.8,201904300108,,
부산,부산진구,전포동,221152,96.38,29,684,694,0.3,0.1,0.5,2019040515,,,0.2,0.5,201904130108,,
부산,연제구,연산동,221221,95.13,28,679,685,0.3,0.2,0.7,2019041301,,,0.3,0.6,201904130108,,
부산,영도구,태종대,221141,83.88,25,606,604,0.3,0.2,0.6,2019042117,,,0.2,0.5,201904160310,,
부산,해운대구,좌동,221192,99.02,30,714,713,0.3,0.2,0.8,2019041223,,,0.3,0.5,201904080209,,
부산,강서구,대저동,221211,98.75,30,720,711,0.4,0.3,0.6,2019040509,,,0.3,0.5,201904050108,,
부산,강서구,녹산동,221212,99.30,30,720,715,0.3,0.2,0.6,2019040407,,,0.2,0.5,201904160209,,
부산,기장군,기장읍,221231,99.30,30,720,715,0.3,0.2,0.6,2019040221,,,0.3,0.5,201904140411,,
부산,금정구,부곡동,221251,93.61,27,661,674,0.4,0.3,0.7,2019042503,,,0.3,0.5,201904050209,,
부산,기장군,용수리,221233,98.33,29,710,708,0.4,0.2,0.7,2019040710,,,0.3,0.6,201904070411,,
부산,동구,수정동,221241,98.19,29,709,707,0.3,0.1,0.7,2019041608,,,0.3,0.6,201904211219,,
부산,서구,대신동,221281,99.16,30,720,714,0.5,0.3,0.9,2019042118,,,0.4,0.7,201904210512,,
부산,사상구,덕포동,221282,99.16,30,720,714,0.4,0.3,0.7,2019040518,,,0.4,0.7,201904051724,,
대구,중구,수창동,422114,95.55,28,686,688,0.4,0.2,1.0,2019042301,,,0.3,0.8,201904220108,,
대구,서구,이현동,422132,99.44,30,720,716,0.5,0.2,1.0,2019042301,,,0.4,0.9,201904220310,,
대구,남구,대명동,422141,95.55,28,692,688,0.4,0.2,0.8,2019042204,,,0.3,0.7,201904210108,,
대구,북구,노원동,422153,98.19,29,710,707,0.3,0.1,0.8,2019040716,,,0.2,0.7,201904071623,,
대구,동구,신암동,422154,94.30,28,673,679,0.3,0.1,0.9,2019042301,,,0.2,0.6,201904230108,,
대구,수성구,만촌동,422161,98.75,30,720,711,0.4,0.2,1.0,2019042301,,,0.3,0.7,201904220108,,
대구,수성구,지산동,422115,95.97,28,695,691,0.4,0.2,0.9,2019042213,,,0.3,0.8,201904220108,,
대구,달서구,호림동,422171,98.88,30,720,712,0.5,0.3,1.0,2019042209,,,0.4,0.9,201904220209,,
대구,동구,서호동,422121,96.11,28,692,692,0.4,0.1,0.9,2019042224,,,0.2,0.6,201904030108,,
대구,북구,태전동,422155,98.19,30,706,707,0.6,0.4,1.1,2019042301,,,0.5,1.0,201904230108,,
"  * ""농도값*""의 값은 자료 획득률이 50% 이상이나 75% 미만인 도시의 월평균 값임.                              * ""농도값**""의 값은 자료 획득률이 50% 미만인 도시의 월평균 값임.",,,,,,,,,,,,,,,,,,
대구,달성군,다사읍,422205,97.77,30,705,704,0.3,0.1,0.9,2019042303,,,0.2,0.7,201904230108,,
대구,달성군,현풍면,422201,97.91,29,710,705,0.4,0.2,0.9,2019042308,,,0.2,0.8,201904230108,,
대구,수성구,시지동,422203,98.61,30,720,710,0.5,0.2,1.1,2019042224,,,0.3,0.9,201904232104,,
대구,달서구,진천동,422204,98.75,30,712,711,0.4,0.1,0.9,2019040710,,,0.3,0.8,201904070310,,
인천,중구,신흥,823611,99.02,30,720,713,0.5,0.3,1.1,2019041708,,,0.4,0.9,201904170108,,
인천,동구,송림,823621,98.05,29,710,706,0.5,0.3,1.4,2019041106,,,0.4,1.1,201904170108,,
인천,남동구,구월동,823631,98.75,30,714,711,0.6,0.4,1.4,2019043007,,,0.5,1.1,201904230108,,
인천,남구,숭의,823632,96.52,28,692,695,0.4,0.2,1.1,2019042308,,,0.4,0.8,201904170108,,
인천,부평구,부평,823641,95.27,28,689,686,0.5,0.3,1.2,2019043002,,,0.4,1.0,201904302104,,
인천,서구,연희,823651,98.75,30,708,711,0.4,0.3,0.9,2019041709,,,0.3,0.8,201904230209,,
인천,서구,석남,823681,93.19,28,675,671,0.6,0.2,1.3,2019042307,,,0.4,1.1,201904230108,,
인천,계양구,계산,823662,98.61,30,708,710,0.5,0.2,1.1,2019042308,,,0.4,1.0,201904230108,,
인천,남동구,고잔,823671,92.36,28,666,665,0.6,0.3,1.3,2019040110,,,0.5,1.1,201904170108,,
인천,강화군,송해,823691,98.47,30,716,709,0.3,0.1,0.7,2019040208,,,0.3,0.6,201904040916,,
인천,서구,검단,823652,98.88,30,720,712,0.5,0.3,0.9,2019041708,,,0.4,0.7,201904060310,,
인천,연수구,동춘,823701,98.88,30,720,712,0.5,0.3,1.3,2019041623,,,0.4,1.1,201904300108,,
인천,중구,운서,823702,98.61,30,714,710,0.4,0.3,0.7,2019041207,,,0.3,0.6,201904120209,,
인천,남동구,논현,823704,98.88,30,720,712,0.5,0.3,1.5,2019043008,,,0.4,1.0,201904300209,,
인천,서구,원당,823801,94.72,28,679,682,0.4,0.3,1.0,2019040208,,,0.4,0.8,201904170310,,
인천,연수구,송도,823706,99.30,30,720,715,0.4,0.2,1.0,2019042307,,,0.3,0.8,201904230108,,
인천,서구,청라,823705,99.02,30,714,713,0.6,0.4,1.0,2019041310,,,0.5,0.9,201904230613,,
광주,동구,서석동,324115,98.75,30,714,711,0.4,0.2,0.8,2019040409,,,0.3,0.7,201904040108,,
광주,서구,농성동,324121,98.88,30,720,712,0.4,0.2,0.8,2019040621,,,0.3,0.7,201904061623,,
광주,북구,두암동,324133,98.33,30,708,708,0.4,0.2,0.9,2019040409,,,0.3,0.7,201904040108,,
광주,광산구,송정1동,324141,98.33,30,708,708,0.3,0.1,0.8,2019042307,,,0.3,0.6,201904230209,,
광주,광산구,오선동,324142,97.50,29,707,702,0.5,0.2,0.8,2019040622,,,0.4,0.7,201904050916,,
광주,북구,건국동,324135,97.91,30,702,705,0.3,0.2,0.6,2019042009,,,0.2,0.5,201904070108,,
광주,남구,주월동,324155,98.61,30,708,710,0.4,0.2,0.9,2019042007,,,0.3,0.7,201904040209,,
대전,대덕구,읍내동,525111,99.58,30,720,717,0.4,0.2,1.0,2019040207,,,0.3,0.8,201904020108,,
대전,중구,문창동,525121,99.58,30,720,717,0.3,0.1,0.7,2019040809,,,0.3,0.6,201904080209,,
대전,유성구,구성동,525141,99.58,30,720,717,0.3,0.2,0.6,2019040808,,,0.2,0.6,201904271724,,
대전,유성구,노은동,525142,98.88,30,713,712,0.4,0.2,0.9,2019041308,,,0.4,0.7,201904130310,,
대전,대덕구,문평동,525112,99.58,30,720,717,0.4,0.2,0.7,2019040209,,,0.3,0.6,201904120108,,
대전,동구,성남동,525161,98.33,29,710,708,0.4,0.2,1.0,2019041622,,,0.3,0.7,201904172003,,
대전,서구,정림동,525171,99.58,30,720,717,0.4,0.2,0.7,2019040621,,,0.3,0.6,201904220411,,
대전,서구,둔산동,525172,99.58,30,720,717,0.4,0.2,0.8,2019041622,,,0.3,0.7,201904172003,,
대전,동구,대성동,525162,99.44,30,720,716,0.3,0.2,0.6,2019040809,,,0.2,0.4,201904051902,,
대전,대덕구,상대동,525143,99.58,30,720,717,0.3,0.2,0.5,2019040724,,,0.2,0.5,201904080108,,
울산,중구,성남동,238121,94.86,27,679,683,0.4,0.1,0.9,2019040712,,,0.2,0.6,201904070512,,
울산,남구,부곡동,238122,96.25,28,687,693,0.5,0.3,2.2,2019040323,,,0.4,1.3,201904050310,,
울산,남구,여천동,238123,99.44,30,720,716,0.4,0.2,2.2,2019041610,,,0.2,1.0,201904160310,,
울산,남구,야음동,238124,96.38,28,693,694,0.5,0.3,1.2,2019042418,,,0.4,0.8,201904070411,,
울산,남구,신정동,238127,96.11,28,687,692,0.6,0.3,1.2,2019040712,,,0.4,0.9,201904070512,,
울산,울주군,덕신리,238128,96.52,28,694,695,0.5,0.3,1.6,2019040712,,,0.4,0.9,201904070512,,
울산,울주군,삼남면,238375,96.38,28,693,694,0.5,0.2,1.0,2019040711,,,0.3,0.9,201904070613,,
울산,북구,효문동,238130,99.30,30,720,715,0.4,0.2,0.9,2019040712,,,0.4,0.7,201904160108,,
울산,울주군,화산리,238371,95.27,28,684,686,0.6,0.1,2.4,2019042408,,,0.3,1.8,201904240512,,
울산,울주군,상남리,238373,96.52,28,693,695,0.4,0.2,1.1,2019042118,,,0.3,0.7,201904070512,,
울산,동구,대송동,238120,99.44,30,714,716,0.6,0.3,1.3,2019040519,,,0.5,1.1,201904070310,,
울산,남구,무거동,238129,96.38,28,692,694,0.5,0.3,1.2,2019040712,,,0.4,0.9,201904070613,,
울산,남구,삼산동,238125,94.44,27,675,680,0.6,0.4,1.3,2019040712,,,0.5,1.0,201904070512,,
울산,북구,농소동,238374,96.11,28,693,692,0.6,0.4,1.0,2019040621,,,0.4,0.9,201904070310,,
"  * ""농도값*""의 값은 자료 획득률이 50% 이상이나 75% 미만인 도시의 월평균 값임.                              * ""농도값**""의 값은 자료 획득률이 50% 미만인 도시의 월평균 값임.",,,,,,,,,,,,,,,,,,
울산,중구,약사동,238376,96.52,28,693,695,0.3,0.2,0.9,2019040712,,,0.3,0.6,201904070310,,
울산,동구,전하동,238381,99.30,30,714,715,0.4,0.2,1.1,2019041707,,,0.3,0.6,201904051522,,
세종,세종,신흥동,541111,99.58,30,720,717,0.5,0.3,0.9,2019040407,,,0.4,0.8,201904040209,,
세종,세종,아름동,541112,99.16,30,714,714,0.5,0.3,0.9,2019043023,,,0.4,0.7,201904080108,,
세종,세종,한솔동,541113,99.44,30,720,716,0.4,0.1,0.7,2019040809,,,0.3,0.6,201904080108,,
세종,세종,부강면,541114,99.44,30,720,716,0.3,0.1,0.6,2019041121,,,0.2,0.5,201904111724,,
경기,수원,인계동,131112,98.75,30,714,711,0.6,0.3,1.0,2019041307,,,0.5,0.9,201904170108,,
경기,수원,신풍동,131111,99.02,30,720,713,0.5,0.3,1.0,2019042224,,,0.5,0.9,201904231902,,
경기,수원,광교동,131113,88.75,26,642,639,0.5,0.1,1.2,2019041104,,,0.4,0.8,201904230108,,
경기,수원,영통동,131114,99.16,30,714,714,0.7,0.4,1.2,2019041702,,,0.6,1.1,201904170108,,
경기,수원,천천동,131115,99.02,30,714,713,0.4,0.3,0.8,2019041608,,,0.4,0.7,201904110310,,
경기,수원,고색동,131117,99.02,30,720,713,0.5,0.3,1.1,2019042308,,,0.5,1.0,201904230209,,
경기,수원,호매실동,131118,99.02,30,709,713,0.5,0.3,1.1,2019042306,,,0.4,0.9,201904230310,,
경기,안양,안양6동,131141,97.36,29,701,701,0.4,0.3,1.0,2019040209,,,0.4,0.7,201904160209,,
경기,안양,부림동,131142,98.47,30,711,709,0.5,0.3,1.0,2019040107,,,0.4,0.8,201904172205,,
경기,안양,호계동,131144,99.02,30,720,713,0.4,0.2,0.9,2019041624,,,0.4,0.7,201904170108,,
경기,안양,안양2동,131145,99.44,30,720,716,0.6,0.3,1.0,2019041208,,,0.4,0.9,201904160108,,
경기,성남,단대동,131121,95.83,28,691,690,0.5,0.3,0.9,2019042307,,,0.4,0.8,201904230108,,
경기,성남,정자동,131123,99.02,30,714,713,0.5,0.2,1.0,2019042308,,,0.5,0.9,201904230310,,
경기,성남,수내동,131124,99.30,30,714,715,0.5,0.2,0.8,2019041623,,,0.4,0.8,201904230108,,
경기,성남,복정동,131126,99.02,30,714,713,0.5,0.2,1.2,2019041103,,,0.4,0.9,201904110108,,
경기,성남,상대원동,131129,99.30,30,720,715,0.5,0.3,1.1,2019041623,,,0.5,0.8,201904171902,,
경기,성남,운중동,131128,99.02,30,714,713,0.5,0.3,0.9,2019042222,,,0.4,0.8,201904231801,,
경기,의정부,의정부동,131131,99.44,30,720,716,0.5,0.3,1.0,2019041509,,,0.4,0.8,201904130209,,
경기,의정부,의정부1동,131132,99.44,30,720,716,0.5,0.3,1.6,2019042308,,,0.5,0.9,201904110411,,
경기,광명,철산동,131161,99.16,30,720,714,0.5,0.3,1.0,2019042307,,,0.4,0.9,201904230209,,
경기,광명,소하동,131163,98.75,30,708,711,0.5,0.3,0.9,2019041608,,,0.4,0.8,201904160108,,
경기,안산,고잔동,131191,96.94,29,690,698,0.5,0.2,0.9,2019041508,,,0.4,0.7,201904230310,,
경기,안산,원시동,131192,99.16,30,720,714,0.4,0.3,0.9,2019042307,,,0.3,0.8,201904230108,,
경기,안산,본오동,131193,98.33,30,714,708,0.4,0.2,0.9,2019041311,,,0.3,0.7,201904230108,,
경기,안산,부곡동,131195,99.16,30,720,714,0.5,0.3,1.0,2019040108,,,0.4,0.9,201904230209,,
경기,안산,대부동,131196,97.91,30,713,705,0.4,0.2,0.9,2019042308,,,0.3,0.7,201904230108,,
경기,안산,호수동,131197,95.97,29,688,691,0.3,0.1,1.0,2019041913,,,0.3,0.7,201904230209,,
경기,평택,비전동,131341,99.30,30,714,715,0.3,0.2,0.6,2019041622,,,0.3,0.6,201904232003,,
경기,평택,안중,131342,99.44,30,720,716,0.3,0.2,1.0,2019042117,,,0.3,0.7,201904230108,,
경기,평택,평택항,131343,99.30,30,720,715,0.4,0.2,0.7,2019042224,,,0.3,0.7,201904230108,,
경기,평택,송북동,131344,99.58,30,720,717,0.5,0.3,0.8,2019040308,,,0.4,0.7,201904171902,,
경기,과천,별양동,131201,99.02,30,714,713,0.5,0.3,0.9,2019042302,,,0.4,0.8,201904230108,,
경기,과천,과천동,131202,98.88,30,714,712,0.5,0.3,0.9,2019040708,,,0.4,0.8,201904160108,,
경기,구리,교문동,131211,99.58,30,720,717,0.3,0.2,0.7,2019041601,,,0.2,0.6,201904160108,,
경기,구리,동구동,131212,99.58,30,720,717,0.4,0.3,0.6,2019040408,,,0.3,0.6,201904120108,,
경기,의왕,부곡3동,131222,98.88,30,714,712,0.5,0.2,1.1,2019042303,,,0.4,1.0,201904230108,,
경기,의왕,고천동,131223,98.47,30,714,709,0.5,0.3,0.9,2019042301,,,0.4,0.8,201904231801,,
경기,고양,행신동,131381,99.58,30,720,717,0.5,0.3,0.9,2019041709,,,0.4,0.7,201904060613,,
경기,고양,식사동,131382,95.83,28,688,690,0.4,0.3,0.7,2019040610,,,0.3,0.7,201904230108,,
경기,고양,신원동,131384,99.30,30,720,715,0.4,0.2,0.8,2019040802,,,0.3,0.7,201904080108,,
경기,고양,주엽동,131385,99.16,30,714,714,0.4,0.2,0.9,2019042307,,,0.4,0.8,201904230108,,
경기,광주,경안동,131392,99.02,30,720,713,0.5,0.3,0.9,2019042221,,,0.4,0.8,201904230108,,
경기,군포,당동,131501,99.02,30,714,713,0.4,0.3,0.9,2019041608,,,0.4,0.8,201904232104,,
경기,군포,산본동,131502,95.97,28,689,691,0.4,0.2,0.7,2019041708,,,0.3,0.7,201904230108,,
경기,시흥,정왕동,131231,98.88,30,720,712,0.4,0.2,1.0,2019041707,,,0.3,0.8,201904170108,,
경기,시흥,시화산단,131232,96.38,28,693,694,0.5,0.3,1.1,2019041608,,,0.4,1.0,201904230310,,
"  * ""농도값*""의 값은 자료 획득률이 50% 이상이나 75% 미만인 도시의 월평균 값임.                              * ""농도값**""의 값은 자료 획득률이 50% 미만인 도시의 월평균 값임.",,,,,,,,,,,,,,,,,,
경기,시흥,대야동,131233,99.02,30,720,713,0.5,0.3,1.2,2019042308,,,0.4,1.0,201904230108,,
경기,부천,소사본동,831151,98.75,30,714,711,0.4,0.3,1.2,2019041108,,,0.3,0.9,201904300108,,
경기,부천,내동,831152,99.02,30,720,713,0.5,0.3,1.1,2019041105,,,0.4,0.9,201904230310,,
경기,부천,중2동,831153,98.05,29,703,706,0.5,0.3,1.0,2019041108,,,0.4,0.9,201904230108,,
경기,부천,오정동,831154,99.30,30,720,715,0.5,0.3,1.1,2019042309,,,0.4,0.9,201904230108,,
경기,남양주,금곡동,131241,99.02,30,714,713,0.4,0.2,0.8,2019041208,,,0.4,0.7,201904230108,,
경기,남양주,오남읍,131242,99.16,30,714,714,0.4,0.1,0.7,2019040508,,,0.3,0.6,201904040209,,
경기,남양주,별내동,131243,99.30,30,720,715,0.4,0.2,0.7,2019042306,,,0.3,0.7,201904230209,,
경기,남양주,화도읍,131244,99.44,30,720,716,0.5,0.4,0.9,2019041208,,,0.4,0.8,201904130108,,
경기,용인,김량장동,131411,98.61,30,714,710,0.4,0.2,0.6,2019041522,,,0.3,0.5,201904121902,,
경기,용인,수지,131412,98.88,30,720,712,0.5,0.2,0.9,2019042221,,,0.4,0.9,201904231902,,
경기,용인,기흥,131413,98.88,30,720,712,0.5,0.3,0.9,2019041709,,,0.4,0.8,201904170108,,
경기,김포,사우동,131471,99.44,30,714,716,0.3,0.2,0.9,2019041608,,,0.3,0.7,201904230108,,
경기,김포,고촌읍,131472,99.58,30,720,717,0.2,0.1,0.6,2019041608,,,0.2,0.4,201904060310,,
경기,김포,통진읍,131473,99.30,30,720,715,0.4,0.3,0.8,2019041209,,,0.4,0.6,201904020310,,
경기,오산,오산동,131531,94.72,26,676,682,0.4,0.3,0.8,2019040108,,,0.4,0.7,201904230108,,
경기,하남,신장동,131541,98.75,30,714,711,0.4,0.3,0.7,2019040109,,,0.4,0.7,201904231801,,
경기,화성,남양읍,131551,98.88,30,708,712,0.4,0.3,0.9,2019041208,,,0.3,0.7,201904170209,,
경기,화성,향남,131552,99.16,30,714,714,0.4,0.2,0.9,2019041524,,,0.3,0.6,201904170108,,
경기,화성,동탄동,131553,98.75,30,713,711,0.3,0.1,0.6,2019042307,,,0.2,0.5,201904170108,,
경기,화성,우정읍,131554,99.02,30,714,713,0.4,0.3,1.1,2019040312,,,0.4,0.8,201904230108,,
경기,화성,청계동,131555,99.30,30,720,715,0.5,0.4,0.9,2019041311,,,0.4,0.7,201904230108,,
경기,양주,백석읍,131561,98.75,30,708,711,0.4,0.2,0.9,2019040209,,,0.2,0.6,201904020209,,
경기,양주,고읍,131562,99.16,30,720,714,0.4,0.2,0.7,2019040209,,,0.3,0.6,201904130209,,
경기,동두천,보산동,131571,99.58,30,720,717,0.3,0.2,1.1,2019040408,,,0.2,0.7,201904040209,,
경기,안성,봉산동,131581,98.75,30,714,711,0.4,0.2,0.9,2019042120,,,0.3,0.7,201904210916,,
경기,이천,창전동,131442,99.58,30,720,717,0.5,0.3,0.8,2019040108,,,0.4,0.7,201904230209,,
경기,이천,장호원읍,131443,99.30,30,720,715,0.4,0.3,0.7,2019042121,,,0.4,0.6,201904211724,,
경기,파주,금촌동,131371,98.33,30,707,708,0.5,0.2,1.1,2019041023,,,0.4,0.8,201904160108,,
경기,파주,운정,131372,98.88,30,720,712,0.4,0.3,1.0,2019041106,,,0.4,0.8,201904160108,,
경기,포천,선단동,131453,98.88,30,720,712,0.4,0.3,0.9,2019041608,,,0.3,0.8,201904160108,,
경기,포천,일동면,131454,98.88,30,720,712,0.4,0.3,0.7,2019040308,,,0.3,0.6,201904160108,,
경기,여주,여주,131591,99.30,30,720,715,0.5,0.3,1.0,2019040107,,,0.4,0.7,201904010108,,
경기,연천,연천,131601,99.30,30,720,715,0.4,0.3,0.6,2019040908,,,0.3,0.6,201904221724,,
경기,가평,가평읍,131611,99.44,30,720,716,0.4,0.3,0.6,2019040108,,,0.4,0.6,201904241623,,
경기,양평,양평,131621,99.16,30,720,714,0.4,0.2,0.6,2019040410,,,0.4,0.6,201904140411,,
강원,양구,양구읍,132402,99.30,30,720,715,0.5,0.3,2.9,2019040408,,,0.3,1.3,201904040815,,
강원,고성,상리,632441,99.44,30,720,716,0.6,0.4,0.9,2019041402,,,0.5,0.8,201904140108,,
강원,정선,정선읍사무소,632372,99.30,30,714,715,0.3,0.1,0.7,2019042419,,,0.1,0.6,201904221320,,
강원,횡성,횡성군,632432,99.72,30,720,718,0.5,0.3,0.7,2019040101,,,0.4,0.7,201904011801,,
강원,춘천,중앙로,132112,95.97,28,692,691,0.3,0.2,0.8,2019041422,,,0.2,0.6,201904152104,,
강원,춘천,석사동,132113,99.02,30,714,713,0.4,0.1,0.8,2019040108,,,0.4,0.7,201904010108,,
강원,강릉,옥천동,632132,98.75,30,714,711,0.3,0.1,1.0,2019042311,,,0.2,0.6,201904230411,,
강원,원주,중앙동,632121,98.75,30,707,711,0.3,0.1,0.7,2019042221,,,0.2,0.6,201904122104,,
강원,원주,명륜동,632122,96.11,28,693,692,0.4,0.2,1.0,2019040106,,,0.3,0.8,201904010209,,
강원,원주,문막읍,632124,99.44,30,720,716,0.4,0.3,0.6,2019040108,,,0.4,0.6,201904040310,,
강원,동해,천곡동,632151,99.02,30,714,713,0.4,0.1,5.6,2019040602,,,0.2,1.9,201904170209,,
강원,삼척,남양동,632161,99.16,30,720,714,0.3,0.2,2.1,2019042021,,,0.3,1.0,201904211902,,
강원,평창,평창읍,632171,99.30,30,720,715,0.3,0.1,0.5,2019040124,,,0.2,0.5,201904020108,,
강원,양양,양양군,632451,91.25,27,656,657,0.4,0.1,2.4,2019041221,,,0.3,1.2,201904121522,,
강원,속초,속초시,632461,99.58,30,720,717,0.5,0.3,1.6,2019041106,,,0.4,1.1,201904110108,,
강원,영월,영월읍,632491,99.16,30,714,714,0.4,0.2,1.0,2019042812,,,0.3,0.6,201904010310,,
"  * ""농도값*""의 값은 자료 획득률이 50% 이상이나 75% 미만인 도시의 월평균 값임.                              * ""농도값**""의 값은 자료 획득률이 50% 미만인 도시의 월평균 값임.",,,,,,,,,,,,,,,,,,
강원,철원,철원군,632472,99.72,30,720,718,0.4,0.3,0.7,2019040107,,,0.4,0.6,201904010108,,
강원,홍천,홍천읍,632481,99.72,30,720,718,0.5,0.3,0.7,2019040101,,,0.4,0.6,201904010108,,
강원,화천,화천군,632501,99.30,30,714,715,0.5,0.2,1.0,2019042021,,,0.3,0.9,201904210108,,
강원,태백,태백시,632511,96.94,29,696,698,0.4,0.1,1.3,2019041308,,,0.3,0.8,201904110209,,
강원,인제,인제군,632521,67.77,20,486,488,0.4*,0.2,0.6,2019042121,,,0.3,0.6,201904211724,,
충북,괴산,괴산읍,633362,99.72,30,720,718,0.4,0.3,0.8,2019040108,,,0.4,0.6,201904010108,,
충북,음성,음성읍,633462,99.30,30,720,715,0.4,0.3,0.8,2019042205,,,0.3,0.7,201904220108,,
충북,청주,송정동,533112,99.30,30,714,715,0.3,0.1,0.6,2019040408,,,0.1,0.5,201904130310,,
충북,청주,사천동,533113,98.47,30,702,709,0.4,0.3,0.8,2019041702,,,0.4,0.7,201904170108,,
충북,청주,문화동,533114,99.44,30,720,716,0.3,0.2,0.6,2019040209,,,0.2,0.5,201904010108,,
충북,청주,용암동,533115,98.33,30,708,708,0.3,0.1,0.6,2019040809,,,0.3,0.5,201904050613,,
충북,청주,오창읍,633211,99.30,30,720,715,0.4,0.3,1.0,2019042423,,,0.4,0.8,201904232104,,
충북,청주,산남동,633213,99.44,30,720,716,0.3,0.2,0.6,2019040824,,,0.2,0.5,201904020108,,
충북,청주,오송읍,633214,99.58,30,720,717,0.2,0.0,0.5,2019041623,,,0.1,0.4,201904092104,,
충북,충주,호암동,633122,98.61,30,708,710,0.3,0.2,0.8,2019040108,,,0.2,0.6,201904040209,,
충북,충주,칠금동,633123,99.30,30,720,715,0.4,0.1,1.0,2019040723,,,0.3,0.8,201904081902,,
충북,제천,장락동,633131,98.75,30,714,711,0.4,0.1,1.5,2019042210,,,0.3,0.9,201904010108,,
충북,단양,매포읍,633311,98.88,30,714,712,0.3,0.2,1.8,2019041509,,,0.3,0.9,201904050108,,
충북,진천,진천읍,633411,99.72,30,720,718,0.4,0.2,0.7,2019041202,,,0.2,0.7,201904250108,,
충북,옥천,옥천읍,634111,99.30,30,714,715,0.4,0.2,0.7,2019040208,,,0.3,0.6,201904122104,,
