,,,,,,,,,,,,,,,,,,
     - CO 오염도,,,,,,,,,,,,,,,,,,
시.도,시군구,측정소명,"측정소
코드","유효
자료
획득률
(%)","유효
측정
일수
(day)","유효
측정
횟수
(8hour)","유효
측정
시간
(hour)","월평균
(ppm)",1시간치,,,,,8시간치,,,,
서울,서대문구,서대문구,111191,99.73,31,744,742,0.6,0.4,1.2,2019103104,,,0.5,1.0,201910280108,,
서울,구로구,구로구,111221,99.73,31,744,742,0.3,0.2,1.0,2019102123,,,0.2,0.8,201910222003,,
서울,서초구,서초구,111262,99.59,31,744,741,0.3,0.1,1.0,2019102122,,,0.2,0.8,201910221801,,
서울,강서구,강서구,111212,99.46,31,744,740,0.5,0.2,1.4,2019101723,,,0.3,1.2,201910221902,,
서울,송파구,송파구,111273,99.46,31,744,740,0.5,0.2,1.1,2019102124,,,0.4,1.0,201910222003,,
서울,양천구,양천구,111301,95.96,29,714,714,0.5,0.3,1.2,2019102123,,,0.3,1.0,201910221902,,
서울,노원구,노원구,111311,99.32,31,738,739,0.4,0.2,1.0,2019103124,,,0.4,0.8,201910211724,,
부산,중구,광복동,221112,99.19,31,744,738,0.3,0.2,0.7,2019103122,,,0.3,0.5,201910010714,,
부산,남구,대연동,221172,94.48,29,707,703,0.5,0.4,0.9,2019102908,,,0.4,0.7,201910290310,,
부산,사상구,학장동,221181,95.16,28,707,708,0.3,0.2,0.7,2019102908,,,0.3,0.6,201910290411,,
부산,북구,덕천동,221182,99.19,31,744,738,0.4,0.3,0.8,2019102908,,,0.4,0.7,201910290411,,
부산,사하구,장림동,221202,94.89,28,700,706,0.4,0.2,2.4,2019102503,,,0.3,1.2,201910102104,,
부산,부산진구,전포동,221152,98.92,31,738,736,0.3,0.2,0.7,2019102908,,,0.3,0.5,201910091724,,
부산,연제구,연산동,221221,99.32,31,744,739,0.4,0.2,0.8,2019102909,,,0.3,0.6,201910290209,,
부산,영도구,태종대,221141,99.32,31,744,739,0.3,0.2,0.6,2019103122,,,0.2,0.4,201910110108,,
부산,해운대구,좌동,221192,99.32,31,744,739,0.3,0.2,0.7,2019103121,,,0.2,0.5,201910311724,,
부산,강서구,대저동,221211,96.90,29,719,721,0.4,0.3,0.7,2019101810,,,0.3,0.6,201910290310,,
부산,강서구,녹산동,221212,99.19,31,744,738,0.3,0.2,0.7,2019102909,,,0.2,0.6,201910290209,,
부산,기장군,기장읍,221231,99.32,31,744,739,0.3,0.1,0.5,2019100819,,,0.2,0.5,201910290108,,
부산,금정구,부곡동,221251,98.92,31,738,736,0.3,0.2,0.6,2019102907,,,0.3,0.6,201910290310,,
부산,기장군,용수리,221233,99.32,31,744,739,0.3,0.2,0.9,2019102908,,,0.2,0.5,201910290108,,
부산,동구,수정동,221241,99.19,31,744,738,0.2,0.1,0.6,2019102906,,,0.2,0.5,201910290209,,
부산,서구,대신동,221281,94.62,28,704,704,0.4,0.3,0.7,2019102905,,,0.4,0.7,201910290512,,
부산,사상구,덕포동,221282,99.05,31,744,737,0.4,0.2,0.7,2019102909,,,0.3,0.6,201910290310,,
부산,부산진구,개금동,221283,99.32,31,744,739,0.4,0.3,1.0,2019102909,,,0.4,0.7,201910290108,,
부산,사하구,당리동,221284,99.32,31,744,739,0.4,0.3,1.0,2019102908,,,0.3,0.7,201910290209,,
대구,중구,수창동,422114,99.19,31,744,738,0.3,0.1,0.7,2019102823,,,0.2,0.6,201910290108,,
대구,서구,이현동,422132,99.05,31,744,737,0.3,0.2,0.9,2019103123,,,0.3,0.6,201910010108,,
대구,남구,대명동,422141,99.05,31,744,737,0.2,0.1,0.8,2019103122,,,0.2,0.6,201910291902,,
대구,북구,노원동,422153,99.05,31,744,737,0.3,0.1,0.8,2019101009,,,0.1,0.6,201910010108,,
대구,동구,신암동,422154,98.65,31,738,734,0.5,0.2,1.0,2019102909,,,0.3,0.9,201910290310,,
대구,수성구,만촌동,422161,98.92,31,744,736,0.4,0.2,0.9,2019102823,,,0.3,0.8,201910290108,,
대구,수성구,지산동,422115,99.05,31,744,737,0.5,0.3,0.9,2019100109,,,0.4,0.8,201910281724,,
대구,달서구,호림동,422171,99.05,31,744,737,0.4,0.2,0.6,2019100105,,,0.3,0.6,201910010310,,
대구,동구,서호동,422121,98.65,31,744,734,0.4,0.2,0.8,2019102909,,,0.2,0.7,201910290209,,
대구,북구,태전동,422155,98.92,31,744,736,0.4,0.3,0.9,2019103122,,,0.3,0.7,201910291902,,
대구,달성군,다사읍,422205,98.92,31,744,736,0.3,0.2,0.9,2019103119,,,0.3,0.5,201910010310,,
대구,달성군,현풍면,422201,98.25,31,731,731,0.3,0.1,0.6,2019102820,,,0.2,0.6,201910290310,,
대구,수성구,시지동,422203,95.43,29,714,710,0.3,0.1,1.0,2019101813,,,0.2,0.6,201910010512,,
대구,달서구,진천동,422204,96.37,30,717,717,0.4,0.1,0.8,2019102810,,,0.2,0.7,201910280512,,
인천,중구,신흥,823611,92.47,27,680,688,0.5,0.3,1.1,2019102202,,,0.3,0.9,201910222003,,
인천,동구,송림,823621,96.77,29,717,720,0.5,0.3,0.5,2019100101,,,0.4,0.5,201910010108,,
인천,남동구,구월동,823631,99.05,31,744,737,0.5,0.3,1.2,2019102121,,,0.4,1.1,201910222003,,
인천,미추홀구,숭의,823632,99.05,31,744,737,0.5,0.3,1.2,2019102201,,,0.4,1.0,201910222003,,
인천,부평구,부평,823641,99.05,31,744,737,0.5,0.3,1.4,2019102122,,,0.4,1.0,201910211724,,
인천,서구,연희,823651,98.65,31,744,734,0.4,0.3,0.9,2019102204,,,0.4,0.7,201910010108,,
인천,서구,석남,823681,98.65,31,744,734,0.5,0.3,1.0,2019101724,,,0.4,0.9,201910220108,,
인천,계양구,계산,823662,99.05,31,744,737,0.5,0.3,1.2,2019100418,,,0.4,0.9,201910011801,,
인천,남동구,고잔,823671,99.32,31,744,739,0.6,0.1,2.1,2019102122,,,0.4,1.6,201910221902,,
인천,강화군,송해,823691,76.88,24,572,572,0.3,0.1,0.9,2019100917,,,0.3,0.6,201910081522,,
인천,서구,검단,823652,92.06,27,685,685,0.4,0.3,0.8,2019100921,,,0.4,0.7,201910011801,,
인천,연수구,동춘,823701,99.05,31,744,737,0.5,0.3,1.4,2019102124,,,0.4,1.2,201910222205,,
인천,중구,운서,823702,99.05,31,744,737,0.4,0.3,0.8,2019101012,,,0.4,0.7,201910181902,,
인천,남동구,논현,823704,99.19,31,744,738,0.5,0.3,1.2,2019102122,,,0.4,1.0,201910220108,,
인천,서구,원당,823801,98.92,31,744,736,0.5,0.3,1.1,2019102208,,,0.4,0.9,201910220108,,
인천,연수구,송도,823706,99.32,31,744,739,0.5,0.3,1.1,2019102122,,,0.4,0.9,201910010108,,
인천,서구,청라,823705,98.92,31,738,736,0.5,0.3,1.0,2019102124,,,0.4,0.9,201910220108,,
인천,강화군,길상,823802,52.41,16,389,390,0.5*,0.3,0.8,2019102122,,,0.4,0.7,201910211522,,
인천,중구,삼산,823803,99.05,31,744,737,0.5,0.3,1.0,2019102120,,,0.4,0.9,201910220108,,
광주,동구,서석동,324115,97.58,30,730,726,0.4,0.2,0.7,2019100420,,,0.3,0.7,201910052003,,
광주,서구,농성동,324121,99.19,31,744,738,0.4,0.2,1.1,2019103124,,,0.3,0.8,201910210310,,
광주,북구,두암동,324133,98.92,31,744,736,0.5,0.3,0.9,2019102108,,,0.4,0.8,201910221801,,
광주,광산구,송정1동,324141,96.10,29,713,715,0.3,0.1,0.6,2019100421,,,0.3,0.6,201910051801,,
광주,광산구,오선동,324142,98.92,31,744,736,0.3,0.1,0.7,2019100421,,,0.2,0.7,201910051801,,
광주,북구,건국동,324135,95.56,29,714,711,0.3,0.2,0.7,2019100423,,,0.3,0.6,201910011902,,
광주,남구,주월동,324155,96.10,29,717,715,0.4,0.2,0.9,2019103123,,,0.3,0.7,201910311724,,
대전,대덕구,읍내동,525111,99.73,31,744,742,0.4,0.2,0.8,2019100110,,,0.3,0.7,201910052205,,
대전,중구,문창동,525121,99.73,31,744,742,0.3,0.2,0.6,2019100424,,,0.3,0.6,201910101724,,
대전,유성구,구성동,525141,96.77,29,720,720,0.4,0.1,0.8,2019101621,,,0.1,0.6,201910100108,,
대전,유성구,노은동,525142,99.73,31,744,742,0.3,0.2,0.5,2019101121,,,0.2,0.4,201910100512,,
대전,대덕구,문평동,525112,99.73,31,744,742,0.3,0.2,0.7,2019100424,,,0.2,0.6,201910052104,,
대전,동구,성남동,525161,99.73,31,744,742,0.3,0.2,0.6,2019100501,,,0.3,0.6,201910110411,,
대전,서구,정림동,525171,99.73,31,744,742,0.3,0.2,0.8,2019101119,,,0.3,0.6,201910110310,,
대전,서구,둔산동,525172,99.73,31,744,742,0.4,0.2,0.8,2019102122,,,0.3,0.7,201910221801,,
대전,동구,대성동,525162,99.73,31,744,742,0.3,0.2,0.6,2019101111,,,0.3,0.5,201910052104,,
대전,유성구,상대동,525143,99.59,31,744,741,0.3,0.2,0.6,2019100424,,,0.3,0.5,201910051902,,
울산,중구,성남동,238121,99.05,31,738,737,0.4,0.2,0.7,2019100921,,,0.3,0.5,201910010108,,
울산,남구,부곡동,238122,99.46,31,744,740,0.5,0.3,2.0,2019100409,,,0.4,1.4,201910282205,,
울산,남구,여천동,238123,99.19,31,737,738,0.4,0.1,2.1,2019102607,,,0.2,1.2,201910312205,,
울산,남구,야음동,238124,99.19,31,732,738,0.4,0.2,1.0,2019103119,,,0.3,0.7,201910011801,,
울산,남구,신정동,238127,99.19,31,732,738,0.5,0.3,0.9,2019100113,,,0.4,0.9,201910011801,,
울산,울주군,덕신리,238128,99.19,31,732,738,0.4,0.2,1.3,2019102908,,,0.4,0.7,201910010108,,
울산,울주군,삼남면,238375,98.92,31,732,736,0.5,0.3,0.9,2019100212,,,0.4,0.7,201910010411,,
울산,북구,효문동,238130,99.19,31,737,738,0.3,0.1,0.9,2019100506,,,0.1,0.5,201910010108,,
울산,울주군,화산리,238371,99.05,31,731,737,0.5,0.3,2.2,2019100219,,,0.4,1.2,201910031801,,
울산,울주군,상남리,238373,97.71,31,720,727,0.3,0.1,1.6,2019100216,,,0.2,0.8,201910021118,,
울산,동구,대송동,238120,99.46,31,744,740,0.4,0.2,1.0,2019103119,,,0.3,0.7,201910101522,,
울산,남구,무거동,238129,99.32,31,738,739,0.4,0.2,0.8,2019102908,,,0.3,0.7,201910011801,,
울산,남구,삼산동,238125,98.79,31,737,735,0.5,0.3,0.9,2019102909,,,0.3,0.7,201910010209,,
울산,북구,농소동,238374,99.32,31,738,739,0.5,0.2,1.1,2019100107,,,0.4,1.0,201910010108,,
울산,중구,약사동,238376,98.92,31,732,736,0.4,0.1,0.6,2019100103,,,0.2,0.6,201910280310,,
울산,동구,전하동,238381,99.19,31,737,738,0.2,0.1,0.8,2019103119,,,0.1,0.5,201910101623,,
세종,세종,신흥동,541111,95.96,29,712,714,0.5,0.2,0.9,2019102020,,,0.4,0.8,201910211801,,
세종,세종,아름동,541112,94.89,28,701,706,0.4,0.3,0.8,2019100424,,,0.4,0.7,201910052205,,
세종,세종,한솔동,541113,99.59,31,744,741,0.4,0.2,0.9,2019101207,,,0.4,0.7,201910121801,,
세종,세종,부강면,541114,99.59,31,744,741,0.5,0.2,0.9,2019100502,,,0.4,0.8,201910050108,,
경기,수원,인계동,131112,99.46,31,744,740,0.6,0.3,1.4,2019102122,,,0.4,1.1,201910011902,,
경기,수원,신풍동,131111,99.32,31,744,739,0.5,0.3,1.0,2019100101,,,0.4,1.0,201910010108,,
경기,수원,광교동,131113,99.05,31,744,737,0.5,0.2,0.9,2019100101,,,0.4,0.9,201910012003,,
경기,수원,영통동,131114,97.44,30,725,725,0.7,0.4,1.5,2019102123,,,0.5,1.2,201910221902,,
경기,수원,천천동,131115,95.96,29,715,714,0.4,0.2,0.9,2019102123,,,0.3,0.8,201910221902,,
경기,수원,고색동,131117,99.19,31,744,738,0.6,0.3,1.2,2019100108,,,0.4,1.0,201910010108,,
경기,수원,호매실동,131118,95.96,29,712,714,0.6,0.3,1.3,2019100108,,,0.6,1.1,201910010108,,
경기,안양,안양6동,131141,99.19,31,744,738,0.4,0.2,0.8,2019102201,,,0.2,0.7,201910221902,,
경기,안양,부림동,131142,99.46,31,744,740,0.5,0.2,1.0,2019102121,,,0.4,0.9,201910221801,,
경기,안양,호계동,131144,99.46,31,744,740,0.4,0.2,1.0,2019101321,,,0.3,0.8,201910222003,,
경기,안양,안양2동,131145,99.32,31,744,739,0.5,0.3,1.0,2019100108,,,0.4,0.9,201910010108,,
경기,성남,단대동,131121,99.46,31,744,740,0.5,0.2,1.0,2019100109,,,0.4,0.9,201910010209,,
경기,성남,정자동,131123,94.62,29,706,704,0.5,0.2,1.2,2019100502,,,0.4,0.9,201910012003,,
경기,성남,수내동,131124,75.80,22,557,564,0.6,0.4,1.0,2019102101,,,0.6,0.9,201910211724,,
경기,성남,복정동,131126,99.59,31,744,741,0.5,0.2,1.3,2019102209,,,0.4,1.1,201910012407,,
경기,성남,상대원동,131129,99.86,31,744,743,0.6,0.2,1.3,2019101310,,,0.5,0.9,201910052306,,
경기,성남,운중동,131128,98.92,31,737,736,0.5,0.2,0.8,2019100101,,,0.4,0.8,201910010108,,
경기,의정부,의정부동,131131,99.59,31,744,741,0.5,0.3,1.0,2019103108,,,0.4,0.8,201910220310,,
경기,의정부,의정부1동,131132,96.37,29,717,717,0.6,0.3,1.6,2019101609,,,0.4,1.0,201910050613,,
경기,광명,철산동,131161,99.19,31,744,738,0.5,0.2,1.3,2019102124,,,0.4,1.1,201910222003,,
경기,광명,소하동,131163,99.46,31,744,740,0.4,0.2,1.5,2019102201,,,0.3,1.2,201910222003,,
경기,안산,고잔동,131191,98.92,31,737,736,0.4,0.3,0.7,2019100109,,,0.3,0.6,201910010209,,
경기,안산,원시동,131192,99.05,31,744,737,0.4,0.2,0.9,2019100103,,,0.3,0.8,201910010108,,
경기,안산,본오동,131193,98.79,31,738,735,0.7,0.3,1.3,2019102108,,,0.7,1.2,201910221801,,
경기,안산,부곡동,131195,98.79,31,744,735,0.5,0.2,1.0,2019100108,,,0.3,0.9,201910221902,,
경기,안산,대부동,131196,95.96,29,718,714,0.4,0.2,0.8,2019100110,,,0.3,0.6,201910010310,,
경기,안산,호수동,131197,99.05,31,744,737,0.6,0.3,1.1,2019102315,,,0.5,0.9,201910010108,,
경기,평택,비전동,131341,97.04,30,728,722,0.4,0.2,0.7,2019100919,,,0.4,0.7,201910211902,,
경기,평택,안중,131342,99.59,31,744,741,0.3,0.1,0.6,2019100916,,,0.2,0.5,201910010108,,
경기,평택,평택항,131343,99.59,31,744,741,0.3,0.2,0.6,2019100420,,,0.2,0.5,201910011801,,
경기,평택,송북동,131344,99.59,31,744,741,0.4,0.2,0.8,2019102408,,,0.3,0.7,201910011801,,
경기,과천,별양동,131201,99.46,31,744,740,0.6,0.2,1.0,2019100101,,,0.5,0.9,201910010108,,
경기,과천,과천동,131202,99.19,31,744,738,0.5,0.2,1.0,2019102209,,,0.4,0.8,201910010108,,
경기,구리,교문동,131211,92.74,27,687,690,0.3,0.2,0.6,2019100421,,,0.2,0.5,201910011801,,
경기,구리,동구동,131212,99.73,31,744,742,0.3,0.2,0.7,2019102109,,,0.3,0.6,201910052104,,
경기,의왕,부곡3동,131222,96.10,29,715,715,0.5,0.2,1.1,2019100102,,,0.4,1.1,201910010108,,
경기,의왕,고천동,131223,99.19,31,744,738,0.4,0.2,1.0,2019100109,,,0.4,0.8,201910010108,,
경기,고양,행신동,131381,99.46,31,744,740,0.4,0.2,0.8,2019102309,,,0.3,0.7,201910310310,,
경기,고양,식사동,131382,99.32,31,738,739,0.3,0.2,0.6,2019100102,,,0.2,0.6,201910011902,,
경기,고양,신원동,131384,99.05,31,738,737,0.3,0.2,0.7,2019100109,,,0.3,0.6,201910010209,,
경기,고양,주엽동,131385,99.46,31,744,740,0.4,0.2,1.1,2019102123,,,0.3,0.9,201910221801,,
경기,광주,경안동,131392,94.35,28,705,702,0.4,0.2,1.0,2019100423,,,0.4,0.9,201910052003,,
경기,군포,당동,131501,99.19,31,737,738,0.4,0.2,1.0,2019100101,,,0.3,0.8,201910010108,,
경기,군포,산본동,131502,99.59,31,744,741,0.4,0.2,0.8,2019100102,,,0.3,0.7,201910010108,,
경기,시흥,정왕동,131231,99.19,31,744,738,0.4,0.2,1.0,2019102121,,,0.3,0.9,201910211724,,
경기,시흥,시화산단,131232,98.92,31,744,736,0.5,0.2,1.1,2019102123,,,0.4,1.0,201910221902,,
경기,시흥,대야동,131233,99.19,31,744,738,0.5,0.2,1.1,2019102121,,,0.4,1.0,201910221801,,
경기,부천,소사본동,831151,99.05,31,744,737,0.4,0.2,1.1,2019102122,,,0.3,0.9,201910222003,,
경기,부천,내동,831152,68.54,21,512,510,0.4*,0.3,0.8,2019101723,,,0.4,0.8,201910220108,,
경기,부천,중2동,831153,99.32,31,744,739,0.6,0.4,1.3,2019102122,,,0.5,1.2,201910222003,,
경기,부천,오정동,831154,100.00,31,744,744,0.3,0.2,0.8,2019100102,,,0.3,0.7,201910010108,,
경기,남양주,금곡동,131241,99.19,31,744,738,0.5,0.3,0.9,2019102121,,,0.4,0.8,201910211724,,
경기,남양주,오남읍,131242,99.46,31,744,740,0.4,0.1,0.9,2019103124,,,0.3,0.7,201910311623,,
경기,남양주,별내동,131243,99.46,31,744,740,0.4,0.2,0.8,2019100423,,,0.3,0.6,201910011902,,
경기,남양주,화도읍,131244,99.46,31,744,740,0.4,0.3,0.7,2019100423,,,0.4,0.7,201910050108,,
경기,용인,김량장동,131411,99.05,31,744,737,0.4,0.2,0.8,2019100422,,,0.4,0.7,201910051902,,
경기,용인,수지,131412,99.05,31,744,737,0.5,0.3,1.0,2019100502,,,0.4,0.8,201910012003,,
경기,용인,기흥,131413,98.92,31,744,736,0.4,0.2,0.9,2019100503,,,0.3,0.8,201910011801,,
경기,용인,모현읍,131415,99.19,31,744,738,0.4,0.2,0.9,2019100417,,,0.4,0.8,201910041522,,
경기,용인,이동읍,131416,99.05,31,744,737,0.4,0.2,1.0,2019100422,,,0.4,0.8,201910011801,,
경기,용인,백암면,131417,98.92,31,744,736,0.5,0.2,0.9,2019100423,,,0.4,0.8,201910051902,,
경기,김포,사우동,131471,99.73,31,744,742,0.3,0.2,0.7,2019102121,,,0.3,0.7,201910222003,,
경기,김포,고촌읍,131472,95.96,29,716,714,0.4,0.2,0.7,2019102205,,,0.3,0.6,201910211724,,
경기,김포,통진읍,131473,96.23,29,715,716,0.4,0.2,1.0,2019102909,,,0.4,0.8,201910221801,,
경기,오산,오산동,131531,98.79,31,738,735,0.4,0.2,0.9,2019100108,,,0.3,0.8,201910011801,,
경기,하남,신장동,131541,98.79,31,738,735,0.4,0.2,0.7,2019100423,,,0.3,0.6,201910011801,,
경기,화성,남양읍,131551,99.46,31,744,740,0.4,0.2,0.9,2019101008,,,0.3,0.7,201910010209,,
경기,화성,향남,131552,99.32,31,744,739,0.4,0.2,0.9,2019100413,,,0.3,0.7,201910010209,,
경기,화성,동탄동,131553,96.23,30,711,716,0.5,0.1,1.1,2019102024,,,0.2,1.1,201910212003,,
경기,화성,우정읍,131554,96.10,29,716,715,0.5,0.3,1.8,2019100411,,,0.4,0.8,201910010108,,
경기,화성,청계동,131555,99.19,31,744,738,0.4,0.3,0.8,2019100421,,,0.3,0.7,201910041724,,
경기,양주,백석읍,131561,99.59,31,744,741,0.4,0.2,0.9,2019102210,,,0.4,0.7,201910010209,,
경기,양주,고읍,131562,96.10,29,715,715,0.4,0.2,0.8,2019100108,,,0.2,0.7,201910211724,,
경기,동두천,보산동,131571,99.32,31,738,739,0.3,0.2,1.0,2019103109,,,0.2,0.8,201910310209,,
경기,안성,봉산동,131581,99.32,31,744,739,0.4,0.2,0.9,2019100422,,,0.4,0.8,201910050108,,
경기,이천,창전동,131442,99.59,31,744,741,0.4,0.2,0.8,2019100423,,,0.3,0.7,201910052003,,
경기,이천,장호원읍,131443,96.10,29,716,715,0.4,0.2,0.6,2019100217,,,0.3,0.6,201910050108,,
경기,파주,금촌동,131371,98.65,31,738,734,0.5,0.1,0.9,2019100420,,,0.4,0.8,201910011801,,
경기,파주,운정,131372,98.25,31,736,731,0.3,0.0,1.0,2019102224,,,0.2,0.7,201910221801,,
경기,포천,선단동,131453,95.96,29,712,714,0.4,0.2,1.0,2019102808,,,0.3,0.7,201910280108,,
경기,포천,일동면,131454,99.05,31,744,737,0.3,0.2,0.7,2019103123,,,0.3,0.6,201910050108,,
경기,여주,중앙동,131591,99.32,31,744,739,0.4,0.2,0.8,2019101010,,,0.3,0.6,201910052003,,
경기,연천,연천,131601,99.05,31,738,737,0.4,0.2,0.7,2019102119,,,0.3,0.6,201910211623,,
경기,가평,가평읍,131611,99.32,31,744,739,0.4,0.2,0.8,2019103123,,,0.4,0.7,201910050310,,
경기,양평,양평,131621,99.19,31,744,738,0.4,0.2,0.7,2019100503,,,0.3,0.7,201910050108,,
강원,양구,양구읍,132402,99.19,31,744,738,0.4,0.2,0.8,2019102410,,,0.3,0.8,201910280108,,
강원,고성,상리,632441,99.46,31,744,740,0.3,0.2,0.6,2019100119,,,0.3,0.5,201910011118,,
강원,정선,정선읍사무소,632372,99.46,31,744,740,0.3,0.1,0.6,2019100509,,,0.3,0.5,201910041724,,
강원,횡성,횡성군,632432,99.46,31,744,740,0.4,0.2,0.6,2019100119,,,0.3,0.6,201910050108,,
강원,춘천,중앙로,132112,99.32,31,738,739,0.3,0.2,0.6,2019100215,,,0.2,0.5,201910020815,,
강원,춘천,석사동,132113,99.32,31,738,739,0.5,0.2,1.0,2019102120,,,0.4,0.9,201910211623,,
강원,강릉,옥천동,632132,64.11,20,476,477,0.2*,0.1,0.6,2019100215,,,0.2,0.5,201910041724,,
강원,원주,중앙동,632121,99.32,31,738,739,0.3,0.1,1.0,2019103124,,,0.2,0.7,201910311724,,
강원,원주,반곡동,632122,99.46,31,744,740,0.5,0.2,0.9,2019101721,,,0.4,0.8,201910280108,,
강원,원주,문막읍,632124,99.46,31,744,740,0.4,0.2,0.6,2019100502,,,0.3,0.6,201910050108,,
강원,동해,천곡동,632151,98.92,31,737,736,0.4,0.1,1.9,2019103107,,,0.3,1.0,201910310411,,
강원,삼척,남양동,632161,99.32,31,744,739,0.3,0.2,0.8,2019100110,,,0.3,0.5,201910010714,,
강원,평창,평창읍,632171,99.46,31,744,740,0.5,0.1,1.0,2019100510,,,0.3,0.8,201910161219,,
강원,양양,양양군,632451,99.46,31,744,740,0.4,0.1,0.7,2019100217,,,0.3,0.6,201910010815,,
강원,속초,속초시,632461,99.59,31,744,741,0.4,0.3,1.0,2019102203,,,0.4,0.7,201910181902,,
강원,영월,영월읍,632491,99.32,31,738,739,0.4,0.1,1.1,2019103009,,,0.3,0.8,201910050613,,
강원,철원,철원군,632472,99.46,31,738,740,0.3,0.1,0.5,2019100101,,,0.2,0.5,201910010108,,
강원,홍천,홍천읍,632481,99.59,31,744,741,0.4,0.2,0.8,2019103122,,,0.3,0.7,201910311623,,
강원,화천,화천군,632501,99.46,31,744,740,0.4,0.2,0.8,2019103119,,,0.3,0.7,201910050209,,
강원,태백,태백시,632511,84.13,23,615,626,0.3,0.1,1.2,2019102309,,,0.2,0.7,201910230512,,
강원,인제,인제군,632521,99.32,31,738,739,0.4,0.1,0.7,2019100217,,,0.3,0.6,201910011320,,
충북,괴산,괴산읍,633362,99.46,31,744,740,0.4,0.2,0.7,2019102319,,,0.3,0.6,201910231320,,
충북,음성,음성읍,633462,99.46,31,744,740,0.4,0.2,0.7,2019103009,,,0.3,0.6,201910110714,,
충북,청주,송정동,533112,99.05,31,744,737,0.3,0.1,0.9,2019102120,,,0.2,0.6,201910221801,,
충북,청주,사천동,533113,98.79,31,744,735,0.4,0.2,0.8,2019102121,,,0.3,0.7,201910221902,,
충북,청주,문화동,533114,83.19,25,622,619,0.3,0.0,0.8,2019100110,,,0.2,0.7,201910010714,,
충북,청주,용암동,533115,98.79,31,744,735,0.5,0.3,0.8,2019100111,,,0.4,0.7,201910010613,,
충북,청주,오창읍,633211,98.92,31,744,736,0.4,0.2,0.8,2019100501,,,0.3,0.7,201910050108,,
충북,청주,산남동,633213,99.73,31,744,742,0.4,0.2,0.8,2019101121,,,0.3,0.6,201910101724,,
충북,청주,오송읍,633214,99.73,31,744,742,0.3,0.1,0.7,2019100501,,,0.3,0.6,201910010411,,
충북,충주,호암동,633122,98.79,31,744,735,0.6,0.1,1.0,2019101112,,,0.4,0.9,201910010916,,
충북,충주,칠금동,633123,98.92,31,744,736,0.5,0.0,1.3,2019103123,,,0.4,1.0,201910010613,,
충북,제천,장락동,633131,98.79,31,744,735,0.4,0.1,2.1,2019101607,,,0.2,1.6,201910160512,,
충북,단양,매포읍,633311,98.52,31,732,733,0.3,0.2,3.3,2019103111,,,0.2,1.7,201910310613,,
충북,진천,진천읍,633411,99.19,31,738,738,0.5,0.2,0.9,2019102309,,,0.4,0.8,201910231522,,
충북,옥천,옥천읍,634111,99.05,31,731,737,0.4,0.1,0.7,2019101123,,,0.3,0.6,201910101522,,
