,,,,,,,,,,,,,,,,,,
     - CO 오염도,,,,,,,,,,,,,,,,,,
시.도,시군구,측정소명,"측정소
코드","유효
자료
획득률
(%)","유효
측정
일수
(day)","유효
측정
횟수
(8hour)","유효
측정
시간
(hour)","월평균
(ppm)",1시간치,,,,,8시간치,,,,
서울,서대문구,서대문구,111191,99.72,30,720,718,0.6,0.3,0.9,2019090301,,,0.5,0.9,201909090411,,
서울,구로구,구로구,111221,99.72,30,720,718,0.3,0.1,0.6,2019090907,,,0.2,0.6,201909090310,,
서울,서초구,서초구,111262,99.44,30,720,716,0.3,0.1,0.8,2019093023,,,0.2,0.6,201909090108,,
서울,강서구,강서구,111212,99.58,30,720,717,0.4,0.2,1.1,2019093009,,,0.3,0.8,201909090108,,
서울,송파구,송파구,111273,99.44,30,720,716,0.4,0.2,0.9,2019090820,,,0.4,0.8,201909090310,,
서울,양천구,양천구,111301,99.44,30,720,716,0.4,0.2,0.8,2019090908,,,0.3,0.7,201909090108,,
서울,노원구,노원구,111311,99.16,30,708,714,0.4,0.2,0.7,2019090908,,,0.4,0.6,201909081522,,
부산,사하구,당리동,221284,99.16,30,720,714,0.4,0.3,0.9,2019092920,,,0.3,0.7,201909300512,,
부산,부산진구,개금동,221283,99.02,30,720,713,0.4,0.2,0.7,2019092921,,,0.3,0.7,201909300108,,
부산,중구,광복동,221112,98.88,30,714,712,0.4,0.3,0.8,2019090110,,,0.3,0.7,201909010209,,
부산,남구,대연동,221172,99.44,30,720,716,0.4,0.3,0.8,2019090109,,,0.4,0.7,201909010108,,
부산,사상구,학장동,221181,99.30,30,720,715,0.3,0.2,0.6,2019092920,,,0.3,0.5,201909010108,,
부산,북구,덕천동,221182,98.61,30,707,710,0.4,0.2,0.7,2019092923,,,0.3,0.6,201909011801,,
부산,사하구,장림동,221202,98.88,30,714,712,0.4,0.2,1.9,2019092304,,,0.2,0.9,201909300411,,
부산,부산진구,전포동,221152,98.88,30,714,712,0.3,0.2,0.6,2019092921,,,0.3,0.6,201909300411,,
부산,연제구,연산동,221221,99.02,30,714,713,0.3,0.2,0.7,2019092922,,,0.3,0.6,201909291724,,
부산,영도구,태종대,221141,99.16,30,720,714,0.3,0.2,0.6,2019090109,,,0.3,0.5,201909010108,,
부산,해운대구,좌동,221192,99.30,30,720,715,0.3,0.1,0.5,2019092923,,,0.2,0.5,201909300108,,
부산,강서구,대저동,221211,99.02,30,720,713,0.4,0.2,0.6,2019090101,,,0.3,0.6,201909011801,,
부산,강서구,녹산동,221212,98.75,30,720,711,0.3,0.2,0.6,2019093010,,,0.2,0.5,201909300108,,
부산,기장군,기장읍,221231,99.44,30,720,716,0.3,0.2,0.7,2019090107,,,0.2,0.6,201909011801,,
부산,금정구,부곡동,221251,99.02,30,720,713,0.3,0.1,0.7,2019093012,,,0.2,0.6,201909300512,,
부산,기장군,용수리,221233,99.16,30,714,714,0.3,0.1,0.5,2019090311,,,0.2,0.5,201909160209,,
부산,동구,수정동,221241,98.88,30,714,712,0.3,0.1,0.7,2019093010,,,0.2,0.6,201909300613,,
부산,서구,대신동,221281,98.47,30,708,709,0.4,0.3,0.8,2019090108,,,0.3,0.7,201909010411,,
부산,사상구,덕포동,221282,99.16,30,720,714,0.4,0.2,0.7,2019093001,,,0.3,0.6,201909300108,,
대구,중구,수창동,422114,98.88,30,720,712,0.3,0.1,0.9,2019090304,,,0.1,0.7,201909030108,,
대구,서구,이현동,422132,98.75,30,720,711,0.3,0.1,0.9,2019092519,,,0.1,0.8,201909030714,,
대구,남구,대명동,422141,99.02,30,720,713,0.3,0.1,1.0,2019090304,,,0.2,0.8,201909030108,,
대구,북구,노원동,422153,95.97,28,692,691,0.3,0.1,0.9,2019090305,,,0.1,0.7,201909030411,,
대구,동구,신암동,422154,95.27,28,689,686,0.3,0.1,1.0,2019090303,,,0.2,0.8,201909032205,,
대구,수성구,만촌동,422161,94.86,28,682,683,0.4,0.1,0.8,2019090302,,,0.3,0.7,201909091724,,
대구,수성구,지산동,422115,95.83,28,694,690,0.4,0.3,0.9,2019090919,,,0.3,0.7,201909031118,,
"  * ""농도값*""의 값은 자료 획득률이 50% 이상이나 75% 미만인 도시의 월평균 값임.                              * ""농도값**""의 값은 자료 획득률이 50% 미만인 도시의 월평균 값임.",,,,,,,,,,,,,,,,,,
  * 대구 진천동측정소는 건물옥상 방수공사로 인한 가동중지,,,,,,,,,,,,,,,,,,
  * 경남 하동읍측정소는 장비교체로 인한 가동중지,,,,,,,,,,,,,,,,,,
대구,달서구,호림동,422171,99.02,30,720,713,0.4,0.2,0.8,2019090321,,,0.3,0.6,201909030613,,
대구,동구,서호동,422121,98.47,30,711,709,0.4,0.1,0.8,2019090302,,,0.2,0.7,201909030108,,
대구,북구,태전동,422155,99.16,30,720,714,0.4,0.2,0.9,2019090311,,,0.3,0.8,201909030512,,
대구,달성군,다사읍,422205,95.69,28,689,689,0.3,0.1,0.8,2019092520,,,0.2,0.5,201909030714,,
대구,달성군,현풍면,422201,98.05,29,710,706,0.2,0.1,0.5,2019090320,,,0.1,0.4,201909031623,,
대구,수성구,시지동,422203,98.88,30,720,712,0.3,0.1,0.9,2019090920,,,0.2,0.7,201909030108,,
대구,달서구,진천동,422204,0.00,0,0,0,,,,,,,,,,,
인천,중구,신흥,823611,98.75,30,714,711,0.4,0.2,0.9,2019090909,,,0.4,0.8,201909090108,,
인천,동구,송림,823621,95.97,28,687,691,0.5,0.4,0.6,2019092611,,,0.5,0.5,201909010108,,
인천,남동구,구월동,823631,99.02,30,720,713,0.5,0.3,1.0,2019090908,,,0.4,0.9,201909090108,,
인천,남구,숭의,823632,98.88,30,720,712,0.5,0.3,0.9,2019090908,,,0.4,0.8,201909090108,,
인천,부평구,부평,823641,99.02,30,720,713,0.5,0.3,1.0,2019090909,,,0.4,0.9,201909090411,,
인천,서구,연희,823651,99.30,30,720,715,0.4,0.3,0.8,2019090909,,,0.3,0.7,201909090310,,
인천,서구,석남,823681,99.02,30,720,713,0.5,0.3,1.0,2019093014,,,0.4,0.8,201909090209,,
인천,계양구,계산,823662,98.75,30,714,711,0.6,0.4,1.1,2019090815,,,0.5,0.9,201909080916,,
인천,남동구,고잔,823671,99.16,30,720,714,0.5,0.1,1.9,2019090415,,,0.4,1.2,201909081724,,
인천,강화군,송해,823691,98.19,30,711,707,0.3,0.1,0.8,2019090809,,,0.2,0.6,201909080209,,
인천,서구,검단,823652,98.75,30,714,711,0.4,0.2,1.2,2019090817,,,0.3,0.8,201909081118,,
인천,연수구,동춘,823701,98.88,30,720,712,0.5,0.2,1.1,2019092524,,,0.4,0.9,201909090108,,
인천,중구,운서,823702,99.16,30,720,714,0.4,0.3,0.9,2019090912,,,0.3,0.8,201909090512,,
인천,남동구,논현,823704,98.88,30,713,712,0.5,0.3,0.9,2019090818,,,0.4,0.9,201909081724,,
인천,서구,원당,823801,98.61,30,708,710,0.5,0.3,0.9,2019090911,,,0.4,0.8,201909090209,,
인천,연수구,송도,823706,98.05,30,711,706,0.5,0.2,0.8,2019090902,,,0.4,0.8,201909090108,,
인천,서구,청라,823705,99.02,30,720,713,0.5,0.2,0.9,2019090824,,,0.3,0.8,201909090108,,
인천,중구,삼산,823803,93.88,28,678,676,0.5,0.3,1.0,2019091610,,,0.4,0.8,201909090209,,
광주,동구,서석동,324115,97.91,29,708,705,0.4,0.1,0.9,2019092719,,,0.2,0.7,201909250209,,
광주,서구,농성동,324121,98.61,30,720,710,0.4,0.1,1.0,2019090114,,,0.2,0.8,201909011219,,
광주,북구,두암동,324133,98.88,30,720,712,0.3,0.1,0.8,2019092720,,,0.2,0.7,201909271724,,
광주,광산구,송정1동,324141,95.13,28,683,685,0.3,0.1,0.9,2019092722,,,0.1,0.7,201909271724,,
광주,광산구,오선동,324142,98.88,30,720,712,0.4,0.2,0.9,2019092722,,,0.3,0.8,201909281801,,
광주,북구,건국동,324135,98.88,30,720,712,0.3,0.2,0.7,2019092719,,,0.2,0.6,201909011320,,
광주,남구,주월동,324155,95.27,28,691,686,0.3,0.1,0.8,2019090114,,,0.2,0.7,201909280108,,
대전,대덕구,읍내동,525111,96.25,28,690,693,0.5,0.2,0.8,2019090208,,,0.4,0.7,201909010108,,
대전,중구,문창동,525121,100.00,30,720,720,0.3,0.0,0.7,2019092822,,,0.2,0.6,201909150310,,
대전,유성구,구성동,525141,99.72,30,720,718,0.4,0.1,0.8,2019091707,,,0.2,0.7,201909191801,,
대전,유성구,노은동,525142,99.72,30,720,718,0.3,0.2,0.5,2019090109,,,0.2,0.5,201909011801,,
대전,대덕구,문평동,525112,98.75,29,710,711,0.3,0.2,0.6,2019092413,,,0.2,0.5,201909150310,,
대전,동구,성남동,525161,99.72,30,720,718,0.3,0.1,0.7,2019092822,,,0.2,0.5,201909150411,,
대전,서구,정림동,525171,96.25,28,690,693,0.4,0.2,0.6,2019091505,,,0.3,0.6,201909150310,,
대전,서구,둔산동,525172,99.72,30,720,718,0.4,0.2,0.7,2019092423,,,0.3,0.6,201909251902,,
대전,동구,대성동,525162,96.25,28,690,693,0.3,0.2,0.7,2019092810,,,0.2,0.5,201909150512,,
대전,대덕구,상대동,525143,96.38,28,691,694,0.3,0.2,0.5,2019090211,,,0.2,0.5,201909292003,,
울산,중구,성남동,238121,99.44,30,720,716,0.4,0.2,1.1,2019093013,,,0.2,0.8,201909301118,,
울산,남구,부곡동,238122,98.88,30,714,712,0.7,0.5,2.2,2019090512,,,0.5,1.1,201909092003,,
울산,남구,여천동,238123,98.19,30,705,707,0.4,0.2,1.6,2019090311,,,0.3,0.8,201909030411,,
울산,남구,야음동,238124,98.47,30,705,709,0.4,0.1,1.2,2019093014,,,0.2,0.9,201909301017,,
울산,남구,신정동,238127,98.88,30,706,712,0.6,0.4,1.2,2019093012,,,0.4,1.1,201909301219,,
울산,울주군,덕신리,238128,99.30,30,714,715,0.5,0.3,1.4,2019090911,,,0.4,0.8,201909090613,,
울산,울주군,삼남면,238375,98.19,29,708,707,0.5,0.3,1.0,2019090311,,,0.4,0.9,201909030209,,
울산,북구,효문동,238130,99.02,30,707,713,0.3,0.1,0.7,2019090723,,,0.1,0.6,201909090108,,
울산,울주군,화산리,238371,99.30,30,714,715,0.6,0.4,2.0,2019092103,,,0.5,1.3,201909070613,,
"  * ""농도값*""의 값은 자료 획득률이 50% 이상이나 75% 미만인 도시의 월평균 값임.                              * ""농도값**""의 값은 자료 획득률이 50% 미만인 도시의 월평균 값임.",,,,,,,,,,,,,,,,,,
  * 대구 진천동측정소는 건물옥상 방수공사로 인한 가동중지,,,,,,,,,,,,,,,,,,
  * 경남 하동읍측정소는 장비교체로 인한 가동중지,,,,,,,,,,,,,,,,,,
울산,울주군,상남리,238373,97.63,29,699,703,0.3,0.1,2.5,2019090624,,,0.2,1.6,201909061724,,
울산,동구,대송동,238120,99.02,30,713,713,0.3,0.2,0.9,2019093008,,,0.2,0.7,201909300613,,
울산,남구,무거동,238129,99.02,30,707,713,0.4,0.2,0.9,2019090119,,,0.3,0.8,201909011320,,
울산,남구,삼산동,238125,99.02,30,720,713,0.5,0.3,1.3,2019093013,,,0.4,0.9,201909300815,,
울산,북구,농소동,238374,98.61,30,706,710,0.6,0.4,1.1,2019093013,,,0.4,1.0,201909301118,,
울산,중구,약사동,238376,95.55,28,682,688,0.4,0.1,0.8,2019090123,,,0.3,0.8,201909030209,,
울산,동구,전하동,238381,98.19,30,703,707,0.2,0.1,0.8,2019090908,,,0.1,0.5,201909011118,,
세종,세종,신흥동,541111,99.72,30,720,718,0.4,0.2,0.7,2019092819,,,0.2,0.7,201909300108,,
세종,세종,아름동,541112,99.72,30,720,718,0.4,0.3,0.8,2019092822,,,0.4,0.7,201909250108,,
세종,세종,한솔동,541113,99.44,30,720,716,0.5,0.3,1.0,2019091507,,,0.4,0.9,201909150108,,
세종,세종,부강면,541114,99.44,30,720,716,0.5,0.3,0.8,2019092708,,,0.4,0.7,201909150108,,
경기,수원,인계동,131112,99.02,30,720,713,0.6,0.3,1.3,2019093023,,,0.5,1.0,201909090108,,
경기,수원,신풍동,131111,99.30,30,720,715,0.5,0.3,1.1,2019092508,,,0.4,1.0,201909090108,,
경기,수원,광교동,131113,90.41,25,641,651,0.5,0.1,1.1,2019091424,,,0.3,0.9,201909151902,,
경기,수원,영통동,131114,94.02,27,680,677,0.5,0.3,1.0,2019090821,,,0.4,1.0,201909090108,,
경기,수원,천천동,131115,95.83,28,690,690,0.4,0.2,0.8,2019090824,,,0.4,0.8,201909090108,,
경기,수원,고색동,131117,99.16,30,720,714,0.5,0.3,0.9,2019090907,,,0.3,0.8,201909020108,,
경기,수원,호매실동,131118,96.25,28,694,693,0.6,0.4,1.1,2019093022,,,0.6,0.9,201909090108,,
경기,안양,안양6동,131141,99.58,30,720,717,0.3,0.2,0.8,2019090910,,,0.2,0.7,201909090310,,
경기,안양,부림동,131142,99.30,30,720,715,0.5,0.3,0.9,2019090821,,,0.4,0.8,201909081724,,
경기,안양,호계동,131144,99.30,30,720,715,0.3,0.2,1.0,2019092924,,,0.3,0.7,201909302104,,
경기,안양,안양2동,131145,99.30,30,720,715,0.5,0.2,0.9,2019090821,,,0.4,0.8,201909081724,,
경기,성남,단대동,131121,99.30,30,720,715,0.5,0.3,0.9,2019090908,,,0.4,0.8,201909090108,,
경기,성남,정자동,131123,99.44,30,720,716,0.5,0.3,1.0,2019090619,,,0.4,0.9,201909090108,,
경기,성남,수내동,131124,74.44,22,537,536,0.6*,0.2,1.2,2019090909,,,0.6,1.0,201909081724,,
경기,성남,복정동,131126,99.30,30,720,715,0.5,0.2,1.1,2019093024,,,0.3,0.9,201909090108,,
경기,성남,상대원동,131129,98.61,30,720,710,0.5,0.1,0.9,2019090208,,,0.4,0.8,201909011801,,
경기,성남,운중동,131128,95.13,28,686,685,0.4,0.2,0.8,2019090908,,,0.4,0.7,201909090108,,
경기,의정부,의정부동,131131,95.97,28,691,691,0.4,0.3,0.8,2019090908,,,0.4,0.7,201909090108,,
경기,의정부,의정부1동,131132,95.97,28,691,691,0.5,0.2,2.6,2019090207,,,0.3,1.1,201909020714,,
경기,광명,철산동,131161,99.44,30,720,716,0.5,0.2,1.0,2019093022,,,0.4,0.9,201909090310,,
경기,광명,소하동,131163,99.02,30,720,713,0.4,0.2,0.8,2019090820,,,0.3,0.8,201909090310,,
경기,안산,고잔동,131191,99.02,30,720,713,0.4,0.3,0.6,2019090822,,,0.3,0.6,201909090108,,
경기,안산,원시동,131192,99.02,30,720,713,0.4,0.2,0.8,2019090908,,,0.3,0.7,201909090108,,
경기,안산,본오동,131193,98.47,30,708,709,0.7,0.3,1.1,2019090908,,,0.6,1.0,201909090108,,
경기,안산,부곡동,131195,98.75,30,714,711,0.4,0.2,0.8,2019090823,,,0.3,0.8,201909090108,,
경기,안산,대부동,131196,98.88,30,720,712,0.3,0.2,0.7,2019090824,,,0.3,0.7,201909090411,,
경기,안산,호수동,131197,99.02,30,720,713,0.6,0.3,1.5,2019090910,,,0.5,1.1,201909090815,,
경기,평택,비전동,131341,96.38,28,694,694,0.3,0.2,0.6,2019092421,,,0.2,0.5,201909011724,,
경기,평택,안중,131342,99.44,30,720,716,0.3,0.1,0.5,2019090203,,,0.2,0.5,201909081623,,
경기,평택,평택항,131343,96.80,29,697,697,0.3,0.2,0.6,2019090222,,,0.2,0.5,201909301623,,
경기,평택,송북동,131344,99.16,30,720,714,0.3,0.2,0.8,2019093019,,,0.3,0.7,201909301522,,
경기,과천,별양동,131201,99.02,30,713,713,0.6,0.3,1.0,2019090908,,,0.4,1.0,201909090512,,
경기,과천,과천동,131202,99.44,30,720,716,0.5,0.2,0.8,2019093008,,,0.4,0.7,201909092407,,
경기,구리,교문동,131211,99.58,30,720,717,0.3,0.2,0.6,2019093020,,,0.2,0.5,201909081522,,
경기,구리,동구동,131212,99.58,30,720,717,0.3,0.2,0.6,2019090823,,,0.3,0.5,201909081320,,
경기,의왕,부곡3동,131222,95.83,28,691,690,0.6,0.1,1.2,2019090820,,,0.4,1.2,201909090108,,
경기,의왕,고천동,131223,99.44,30,720,716,0.5,0.3,1.1,2019090911,,,0.4,1.0,201909092205,,
경기,고양,행신동,131381,99.44,30,720,716,0.3,0.1,0.7,2019090913,,,0.2,0.6,201909091801,,
경기,고양,식사동,131382,99.58,30,720,717,0.4,0.3,0.6,2019090809,,,0.3,0.6,201909081623,,
경기,고양,신원동,131384,98.88,30,714,712,0.3,0.1,0.6,2019093019,,,0.2,0.5,201909301219,,
"  * ""농도값*""의 값은 자료 획득률이 50% 이상이나 75% 미만인 도시의 월평균 값임.                              * ""농도값**""의 값은 자료 획득률이 50% 미만인 도시의 월평균 값임.",,,,,,,,,,,,,,,,,,
  * 대구 진천동측정소는 건물옥상 방수공사로 인한 가동중지,,,,,,,,,,,,,,,,,,
  * 경남 하동읍측정소는 장비교체로 인한 가동중지,,,,,,,,,,,,,,,,,,
경기,고양,주엽동,131385,99.58,30,720,717,0.4,0.2,0.8,2019090907,,,0.3,0.7,201909090108,,
경기,광주,경안동,131392,99.44,30,720,716,0.4,0.2,0.7,2019090821,,,0.4,0.7,201909012003,,
경기,군포,당동,131501,99.30,30,714,715,0.4,0.3,0.9,2019092901,,,0.3,0.8,201909090108,,
경기,군포,산본동,131502,99.58,30,720,717,0.4,0.2,0.7,2019090821,,,0.3,0.7,201909090411,,
경기,시흥,정왕동,131231,99.02,30,720,713,0.4,0.2,0.8,2019090824,,,0.3,0.8,201909090411,,
경기,시흥,시화산단,131232,98.61,30,720,710,0.4,0.1,0.9,2019090308,,,0.3,0.8,201909090108,,
경기,시흥,대야동,131233,98.88,30,720,712,0.5,0.2,1.0,2019093008,,,0.4,0.9,201909301724,,
경기,부천,소사본동,831151,99.02,30,714,713,0.4,0.2,0.7,2019090819,,,0.3,0.7,201909300310,,
경기,부천,내동,831152,96.52,29,700,695,0.4,0.3,0.8,2019090906,,,0.3,0.8,201909090310,,
경기,부천,중2동,831153,99.16,30,720,714,0.5,0.3,1.0,2019090909,,,0.5,0.9,201909090209,,
경기,부천,오정동,831154,99.30,30,714,715,0.5,0.3,0.9,2019090908,,,0.4,0.9,201909090411,,
경기,남양주,금곡동,131241,99.44,30,720,716,0.5,0.3,0.8,2019090818,,,0.4,0.8,201909081724,,
경기,남양주,오남읍,131242,99.44,30,720,716,0.4,0.2,0.7,2019090909,,,0.3,0.6,201909090108,,
경기,남양주,별내동,131243,99.44,30,720,716,0.3,0.2,0.6,2019090822,,,0.3,0.6,201909090108,,
경기,남양주,화도읍,131244,99.30,30,720,715,0.4,0.3,0.9,2019092815,,,0.4,0.6,201909081522,,
경기,용인,김량장동,131411,98.75,30,720,711,0.4,0.2,0.7,2019090910,,,0.3,0.6,201909090310,,
경기,용인,수지,131412,99.30,30,720,715,0.5,0.3,1.0,2019090909,,,0.4,0.8,201909090108,,
경기,용인,기흥,131413,79.72,23,572,574,0.6,0.1,1.0,2019090108,,,0.2,1.0,201909090310,,
경기,용인,모현읍,131415,99.16,30,720,714,0.5,0.2,0.9,2019090818,,,0.3,0.8,201909081623,,
경기,용인,이동읍,131416,99.02,30,720,713,0.5,0.2,1.0,2019090908,,,0.4,0.9,201909090108,,
경기,용인,백암면,131417,99.02,30,720,713,0.4,0.1,0.8,2019090101,,,0.2,0.8,201909011801,,
경기,김포,사우동,131471,99.58,30,720,717,0.3,0.2,0.6,2019090906,,,0.3,0.6,201909090310,,
경기,김포,고촌읍,131472,95.13,28,681,685,0.3,0.1,0.6,2019090902,,,0.2,0.6,201909090108,,
경기,김포,통진읍,131473,99.72,30,720,718,0.4,0.2,0.8,2019090907,,,0.3,0.7,201909091801,,
경기,오산,오산동,131531,98.75,30,714,711,0.4,0.2,0.8,2019090909,,,0.3,0.7,201909090310,,
경기,하남,신장동,131541,96.11,29,687,692,0.3,0.2,0.6,2019090821,,,0.3,0.6,201909090108,,
경기,화성,남양읍,131551,98.88,30,714,712,0.4,0.2,0.8,2019090907,,,0.2,0.7,201909090108,,
경기,화성,향남,131552,99.58,30,720,717,0.3,0.2,0.6,2019090822,,,0.2,0.6,201909090108,,
경기,화성,동탄동,131553,88.88,25,631,640,0.6,0.3,1.0,2019090822,,,0.5,1.0,201909090411,,
경기,화성,우정읍,131554,99.30,30,720,715,0.5,0.3,1.1,2019091102,,,0.4,0.8,201909090108,,
경기,화성,청계동,131555,98.75,30,714,711,0.4,0.3,0.7,2019090906,,,0.3,0.7,201909090209,,
경기,양주,백석읍,131561,96.11,28,693,692,0.4,0.2,0.9,2019092610,,,0.3,0.6,201909090209,,
경기,양주,고읍,131562,96.38,29,697,694,0.3,0.2,0.6,2019092520,,,0.2,0.5,201909090209,,
경기,동두천,보산동,131571,95.83,28,691,690,0.3,0.2,0.6,2019090820,,,0.3,0.6,201909081623,,
경기,안성,봉산동,131581,99.16,30,720,714,0.5,0.1,0.9,2019090906,,,0.3,0.8,201909090108,,
경기,이천,창전동,131442,99.58,30,720,717,0.4,0.2,0.7,2019092622,,,0.3,0.6,201909081724,,
경기,이천,장호원읍,131443,99.44,30,720,716,0.3,0.2,0.6,2019090312,,,0.3,0.5,201909010108,,
경기,파주,금촌동,131371,95.83,28,691,690,0.5,0.3,0.9,2019090821,,,0.5,0.8,201909081522,,
경기,파주,운정,131372,99.16,30,720,714,0.3,0.1,0.6,2019090822,,,0.2,0.6,201909090108,,
경기,포천,선단동,131453,99.02,30,720,713,0.3,0.2,0.8,2019090307,,,0.3,0.6,201909030108,,
경기,포천,일동면,131454,99.44,30,720,716,0.3,0.2,0.5,2019090818,,,0.2,0.5,201909081421,,
경기,여주,여주,131591,99.16,30,714,714,0.3,0.2,0.7,2019091223,,,0.3,0.5,201909241623,,
경기,연천,연천,131601,88.88,26,633,640,0.3,0.2,0.6,2019090819,,,0.2,0.5,201909080916,,
경기,가평,가평읍,131611,99.58,30,720,717,0.3,0.1,0.5,2019092521,,,0.2,0.4,201909081522,,
경기,양평,양평,131621,99.30,30,720,715,0.4,0.2,0.5,2019090109,,,0.3,0.5,201909010512,,
강원,양구,양구읍,132402,98.88,30,714,712,0.4,0.2,0.6,2019090817,,,0.3,0.6,201909081320,,
강원,고성,상리,632441,99.44,30,720,716,0.3,0.2,0.5,2019092908,,,0.3,0.4,201909030613,,
강원,정선,정선읍사무소,632372,99.16,30,708,714,0.3,0.2,0.6,2019092419,,,0.3,0.6,201909241724,,
강원,횡성,횡성군,632432,99.44,30,720,716,0.4,0.2,0.6,2019090820,,,0.3,0.5,201909010108,,
강원,춘천,중앙로,132112,99.44,30,720,716,0.3,0.2,0.6,2019090910,,,0.2,0.5,201909090411,,
강원,춘천,석사동,132113,99.44,30,720,716,0.4,0.2,0.7,2019092120,,,0.4,0.6,201909081724,,
"  * ""농도값*""의 값은 자료 획득률이 50% 이상이나 75% 미만인 도시의 월평균 값임.                              * ""농도값**""의 값은 자료 획득률이 50% 미만인 도시의 월평균 값임.",,,,,,,,,,,,,,,,,,
  * 대구 진천동측정소는 건물옥상 방수공사로 인한 가동중지,,,,,,,,,,,,,,,,,,
  * 경남 하동읍측정소는 장비교체로 인한 가동중지,,,,,,,,,,,,,,,,,,
강원,강릉,옥천동,632132,93.75,28,676,675,0.2,0.1,0.7,2019090114,,,0.2,0.7,201909011219,,
강원,원주,중앙동,632121,99.30,30,714,715,0.3,0.1,0.6,2019093019,,,0.1,0.5,201909251623,,
강원,원주,반곡동,632122,99.72,30,720,718,0.3,0.1,0.7,2019092623,,,0.3,0.6,201909261724,,
강원,원주,문막읍,632124,99.44,30,720,716,0.3,0.2,0.5,2019092508,,,0.3,0.4,201909010108,,
강원,동해,천곡동,632151,96.66,29,696,696,0.4,0.1,1.8,2019091603,,,0.2,1.0,201909050108,,
강원,삼척,남양동,632161,96.11,28,693,692,0.3,0.2,1.2,2019090720,,,0.2,0.6,201909071522,,
강원,평창,평창읍,632171,95.97,28,691,691,0.3,0.1,1.0,2019092517,,,0.2,0.6,201909090613,,
강원,양양,양양군,632451,99.58,30,720,717,0.4,0.2,0.7,2019090313,,,0.3,0.6,201909030714,,
강원,속초,속초시,632461,99.58,30,720,717,0.3,0.2,0.7,2019092921,,,0.3,0.5,201909240108,,
강원,영월,영월읍,632491,93.61,28,665,674,0.4,0.1,0.9,2019092006,,,0.1,0.9,201909200209,,
강원,철원,철원군,632472,99.72,30,720,718,0.4,0.2,0.6,2019090908,,,0.3,0.6,201909090411,,
강원,홍천,홍천읍,632481,99.58,30,720,717,0.3,0.2,0.5,2019092116,,,0.3,0.5,201909301623,,
강원,화천,화천군,632501,99.30,30,714,715,0.4,0.1,0.6,2019090907,,,0.3,0.6,201909090310,,
강원,태백,태백시,632511,99.30,30,714,715,0.3,0.1,1.4,2019092408,,,0.1,0.7,201909240209,,
강원,인제,인제군,632521,99.58,30,720,717,0.4,0.2,0.6,2019090312,,,0.3,0.5,201909010108,,
충북,괴산,괴산읍,633362,99.44,30,720,716,0.3,0.2,0.6,2019090921,,,0.3,0.5,201909040108,,
충북,음성,음성읍,633462,99.44,30,720,716,0.3,0.2,0.5,2019090314,,,0.3,0.5,201909101902,,
