,,,,,,,,,,,,,,,,,,
     - CO 오염도,,,,,,,,,,,,,,,,,,
시.도,시군구,측정소명,"측정소
코드","유효
자료
획득률
(%)","유효
측정
일수
(day)","유효
측정
횟수
(8hour)","유효
측정
시간
(hour)","월평균
(ppm)",1시간치,,,,,8시간치,,,,
서울,서대문구,서대문구,111191,99.59,31,744,741,0.6,0.4,1.1,2019071808,,,0.5,1.0,201907180209,,
서울,구로구,구로구,111221,99.73,31,744,742,0.3,0.1,0.6,2019072701,,,0.2,0.5,201907151623,,
서울,서초구,서초구,111262,99.59,31,744,741,0.3,0.1,0.6,2019070310,,,0.2,0.6,201907180108,,
서울,강서구,강서구,111212,97.98,30,730,729,0.4,0.1,0.8,2019071520,,,0.2,0.7,201907161801,,
서울,송파구,송파구,111273,99.59,31,744,741,0.3,0.1,0.7,2019071324,,,0.2,0.7,201907180108,,
서울,양천구,양천구,111301,99.46,31,744,740,0.4,0.1,0.9,2019071909,,,0.2,0.6,201907010310,,
서울,노원구,노원구,111311,99.19,31,744,738,0.4,0.2,0.7,2019071421,,,0.3,0.7,201907190209,,
부산,사하구,당리동,221284,99.05,31,739,737,0.4,0.2,0.7,2019070120,,,0.3,0.6,201907011320,,
부산,부산진구,개금동,221283,98.92,31,739,736,0.4,0.3,0.7,2019070119,,,0.3,0.6,201907011219,,
부산,중구,광복동,221112,99.32,31,744,739,0.5,0.3,0.9,2019070503,,,0.4,0.7,201907050108,,
부산,남구,대연동,221172,99.05,31,738,737,0.5,0.4,0.8,2019070503,,,0.4,0.7,201907010815,,
부산,사상구,학장동,221181,99.19,31,744,738,0.3,0.2,0.6,2019070119,,,0.2,0.5,201907011320,,
부산,북구,덕천동,221182,99.05,31,744,737,0.4,0.3,0.8,2019070120,,,0.3,0.6,201907011219,,
부산,사하구,장림동,221202,99.05,31,738,737,0.3,0.1,1.0,2019070408,,,0.2,0.6,201907040108,,
부산,부산진구,전포동,221152,99.05,31,744,737,0.3,0.1,0.6,2019070510,,,0.2,0.5,201907010714,,
부산,연제구,연산동,221221,99.32,31,744,739,0.3,0.2,0.6,2019070120,,,0.3,0.5,201907010714,,
부산,영도구,태종대,221141,99.19,31,744,738,0.3,0.2,0.5,2019070107,,,0.2,0.5,201907040310,,
부산,해운대구,좌동,221192,98.92,31,738,736,0.3,0.2,0.5,2019070401,,,0.2,0.5,201907041724,,
부산,강서구,대저동,221211,99.32,31,744,739,0.4,0.3,0.8,2019071411,,,0.3,0.6,201907010411,,
부산,강서구,녹산동,221212,98.92,31,738,736,0.3,0.2,0.6,2019070118,,,0.2,0.5,201907011320,,
부산,기장군,기장읍,221231,99.05,31,744,737,0.3,0.2,0.6,2019070123,,,0.2,0.5,201907011219,,
부산,금정구,부곡동,221251,99.19,31,744,738,0.4,0.1,0.7,2019070115,,,0.2,0.7,201907011017,,
부산,기장군,용수리,221233,98.92,31,744,736,0.2,0.1,0.5,2019070108,,,0.2,0.5,201907021801,,
부산,동구,수정동,221241,98.52,31,736,733,0.3,0.2,0.7,2019070116,,,0.3,0.6,201907011219,,
부산,서구,대신동,221281,99.32,31,744,739,0.4,0.3,0.9,2019070509,,,0.3,0.7,201907011320,,
부산,사상구,덕포동,221282,99.32,31,744,739,0.4,0.2,0.7,2019070119,,,0.3,0.6,201907011320,,
대구,중구,수창동,422114,99.19,31,744,738,0.3,0.1,0.7,2019070522,,,0.2,0.6,201907051522,,
대구,서구,이현동,422132,99.19,31,744,738,0.4,0.2,0.7,2019070107,,,0.2,0.7,201907010613,,
대구,남구,대명동,422141,99.19,31,744,738,0.3,0.1,0.6,2019070109,,,0.2,0.5,201907010108,,
대구,북구,노원동,422153,98.79,31,738,735,0.3,0.1,0.7,2019070601,,,0.2,0.6,201907062003,,
대구,동구,신암동,422154,99.05,31,744,737,0.2,0.1,0.7,2019070601,,,0.1,0.5,201907061801,,
대구,수성구,만촌동,422161,98.65,31,738,734,0.2,0.1,0.7,2019070109,,,0.1,0.6,201907010411,,
대구,수성구,지산동,422115,99.19,31,744,738,0.3,0.2,0.7,2019070519,,,0.2,0.6,201907051320,,
대구,달서구,호림동,422171,98.79,31,744,735,0.3,0.1,0.7,2019070518,,,0.1,0.6,201907051320,,
대구,동구,서호동,422121,97.58,30,734,726,0.2,0.1,0.8,2019070524,,,0.1,0.6,201907051724,,
대구,북구,태전동,422155,95.69,29,716,712,0.3,0.2,0.9,2019070524,,,0.2,0.7,201907061902,,
대구,달성군,다사읍,422205,99.05,31,744,737,0.3,0.1,0.6,2019070602,,,0.2,0.6,201907060108,,
대구,달성군,현풍면,422201,95.83,29,717,713,0.2,0.1,0.5,2019070603,,,0.1,0.5,201907232003,,
대구,수성구,시지동,422203,99.05,31,744,737,0.4,0.3,0.8,2019070109,,,0.3,0.7,201907010108,,
대구,달서구,진천동,422204,71.63,22,535,533,0.4*,0.2,0.9,2019070303,,,0.3,0.7,201907051522,,
인천,중구,신흥,823611,98.92,31,744,736,0.4,0.2,1.0,2019071714,,,0.3,0.7,201907150411,,
인천,동구,송림,823621,98.79,31,738,735,0.5,0.3,1.1,2019071714,,,0.3,0.9,201907170916,,
인천,남동구,구월동,823631,98.65,31,732,734,0.6,0.3,1.1,2019071417,,,0.3,1.0,201907170108,,
인천,남구,숭의,823632,98.92,31,738,736,0.3,0.2,0.9,2019071715,,,0.2,0.7,201907170916,,
인천,부평구,부평,823641,99.05,31,744,737,0.4,0.2,0.9,2019071909,,,0.2,0.7,201907010310,,
인천,서구,연희,823651,98.65,31,738,734,0.4,0.2,1.0,2019071509,,,0.2,0.8,201907150714,,
인천,서구,석남,823681,4.70,1,30,35,0.3**,0.2,0.4,2019073110,,,0.4,0.4,201907310613,,
인천,계양구,계산,823662,95.69,29,705,712,0.6,0.4,1.0,2019071711,,,0.4,0.9,201907170714,,
인천,남동구,고잔,823671,98.79,31,744,735,0.3,0.1,1.0,2019071714,,,0.3,0.8,201907171017,,
인천,강화군,송해,823691,98.65,31,744,734,0.5,0.3,0.8,2019071316,,,0.4,0.7,201907150613,,
인천,서구,검단,823652,99.05,31,738,737,0.4,0.2,0.9,2019071809,,,0.3,0.7,201907171017,,
인천,연수구,동춘,823701,98.79,31,738,735,0.4,0.2,0.8,2019071510,,,0.2,0.7,201907150310,,
인천,중구,운서,823702,99.05,31,744,737,0.3,0.2,1.0,2019071314,,,0.3,0.7,201907150512,,
인천,남동구,논현,823704,98.65,31,744,734,0.4,0.2,0.8,2019071417,,,0.3,0.7,201907010310,,
인천,서구,원당,823801,99.05,31,744,737,0.4,0.2,0.7,2019070107,,,0.3,0.6,201907010108,,
인천,연수구,송도,823706,4.70,1,30,35,0.2**,0.2,0.3,2019073110,,,0.3,0.3,201907310613,,
인천,서구,청라,823705,99.05,31,744,737,0.4,0.2,1.1,2019071318,,,0.3,0.7,201907010310,,
광주,동구,서석동,324115,98.52,31,732,733,0.3,0.2,0.7,2019070519,,,0.3,0.6,201907061801,,
광주,서구,농성동,324121,98.11,31,735,730,0.3,0.1,0.8,2019071903,,,0.2,0.7,201907190108,,
광주,북구,두암동,324133,92.74,29,681,690,0.3,0.0,0.9,2019070119,,,0.1,0.8,201907010714,,
광주,광산구,송정1동,324141,97.71,31,720,727,0.3,0.1,0.7,2019071709,,,0.1,0.6,201907181623,,
광주,광산구,오선동,324142,91.93,27,681,684,0.5,0.2,0.8,2019070118,,,0.3,0.7,201907011320,,
광주,북구,건국동,324135,98.25,31,740,731,0.2,0.1,0.6,2019071823,,,0.2,0.4,201907010815,,
광주,남구,주월동,324155,98.25,31,738,731,0.3,0.1,0.8,2019071904,,,0.2,0.6,201907190108,,
대전,대덕구,읍내동,525111,99.73,31,744,742,0.4,0.2,1.0,2019070523,,,0.3,0.9,201907062104,,
대전,중구,문창동,525121,99.59,31,738,741,0.3,0.1,0.6,2019072518,,,0.2,0.5,201907031623,,
대전,유성구,구성동,525141,99.19,31,736,738,0.2,0.1,1.0,2019070524,,,0.1,0.9,201907062104,,
대전,유성구,노은동,525142,99.46,31,737,740,0.3,0.2,0.6,2019070524,,,0.2,0.6,201907062205,,
대전,대덕구,문평동,525112,99.59,31,738,741,0.3,0.1,1.0,2019070523,,,0.2,0.8,201907062003,,
대전,동구,성남동,525161,99.73,31,744,742,0.3,0.1,0.9,2019070524,,,0.2,0.5,201907040310,,
대전,서구,정림동,525171,99.46,31,737,740,0.3,0.1,0.6,2019070321,,,0.2,0.5,201907030714,,
대전,서구,둔산동,525172,99.46,31,738,740,0.3,0.1,0.9,2019070601,,,0.2,0.7,201907062104,,
대전,동구,대성동,525162,99.73,31,744,742,0.2,0.2,0.5,2019071514,,,0.2,0.4,201907131522,,
대전,대덕구,상대동,525143,99.46,31,737,740,0.2,0.2,0.5,2019070606,,,0.2,0.4,201907050512,,
울산,중구,성남동,238121,99.32,31,738,739,0.3,0.1,0.8,2019070510,,,0.2,0.6,201907011801,,
울산,남구,부곡동,238122,99.05,31,736,737,0.5,0.3,2.8,2019072303,,,0.4,1.3,201907022003,,
울산,남구,여천동,238123,98.65,31,733,734,0.4,0.3,2.3,2019070203,,,0.3,1.0,201907022003,,
울산,남구,야음동,238124,99.46,31,744,740,0.3,0.1,1.0,2019070318,,,0.1,0.8,201907021320,,
울산,남구,신정동,238127,96.10,29,716,715,0.6,0.4,1.8,2019070321,,,0.5,1.1,201907031421,,
울산,울주군,덕신리,238128,95.96,29,715,714,0.5,0.3,2.3,2019070510,,,0.4,1.1,201907050613,,
울산,울주군,삼남면,238375,95.56,29,705,711,0.5,0.4,1.4,2019071410,,,0.4,0.8,201907031522,,
울산,북구,효문동,238130,95.83,29,713,713,0.4,0.1,1.0,2019072409,,,0.2,0.8,201907231902,,
울산,울주군,화산리,238371,95.83,29,716,713,0.6,0.4,1.9,2019071919,,,0.5,1.2,201907201522,,
울산,울주군,상남리,238373,96.23,29,717,716,0.3,0.1,2.1,2019072005,,,0.2,0.8,201907200108,,
울산,동구,대송동,238120,95.56,29,709,711,0.4,0.2,1.0,2019070401,,,0.3,0.8,201907021902,,
울산,남구,무거동,238129,93.54,28,696,696,0.4,0.3,1.0,2019071410,,,0.3,0.7,201907011724,,
울산,남구,삼산동,238125,95.43,29,706,710,0.5,0.3,1.1,2019070510,,,0.4,0.8,201907011801,,
울산,북구,농소동,238374,95.69,29,715,712,0.5,0.3,0.9,2019070101,,,0.4,0.9,201907012003,,
울산,중구,약사동,238376,88.44,25,640,658,0.3,0.1,0.8,2019071410,,,0.2,0.6,201907140310,,
울산,동구,전하동,238381,98.65,31,736,734,0.3,0.1,0.7,2019070122,,,0.2,0.6,201907011724,,
세종,세종,신흥동,541111,99.32,31,738,739,0.3,0.1,1.1,2019070521,,,0.1,0.7,201907061902,,
세종,세종,아름동,541112,99.59,31,744,741,0.4,0.3,0.9,2019070523,,,0.3,0.8,201907062003,,
세종,세종,한솔동,541113,99.46,31,738,740,0.4,0.2,0.8,2019070524,,,0.3,0.7,201907060108,,
세종,세종,부강면,541114,99.46,31,744,740,0.4,0.3,1.2,2019070522,,,0.3,0.9,201907062104,,
경기,수원,인계동,131112,95.83,29,715,713,0.5,0.2,1.0,2019071722,,,0.3,0.9,201907181801,,
경기,수원,신풍동,131111,95.83,29,710,713,0.5,0.4,1.0,2019072706,,,0.4,0.9,201907182003,,
경기,수원,광교동,131113,92.47,27,686,688,0.4,0.1,0.9,2019072619,,,0.3,0.7,201907150512,,
경기,수원,영통동,131114,99.19,31,744,738,0.6,0.3,1.0,2019071417,,,0.4,0.9,201907150310,,
경기,수원,천천동,131115,99.19,31,744,738,0.4,0.2,0.9,2019072707,,,0.3,0.7,201907171522,,
경기,수원,고색동,131117,95.83,29,715,713,0.4,0.2,0.9,2019071621,,,0.3,0.7,201907150411,,
경기,수원,호매실동,131118,99.59,31,744,741,0.5,0.3,0.9,2019071723,,,0.4,0.8,201907150512,,
경기,안양,안양6동,131141,90.72,26,669,675,0.3,0.2,0.6,2019071323,,,0.2,0.6,201907150815,,
경기,안양,부림동,131142,49.46,15,372,368,0.5**,0.3,0.7,2019070108,,,0.3,0.7,201907060108,,
경기,안양,호계동,131144,91.26,27,682,679,0.3,0.2,0.8,2019072424,,,0.3,0.6,201907171724,,
경기,안양,안양2동,131145,99.59,31,744,741,0.4,0.2,0.9,2019071719,,,0.2,0.9,201907171724,,
경기,성남,단대동,131121,99.59,31,744,741,0.5,0.3,0.8,2019071323,,,0.4,0.8,201907140108,,
경기,성남,정자동,131123,99.19,31,744,738,0.6,0.3,1.0,2019072623,,,0.4,0.9,201907140209,,
경기,성남,수내동,131124,99.19,31,744,738,0.5,0.2,1.0,2019071724,,,0.4,0.9,201907171724,,
경기,성남,복정동,131126,95.56,29,714,711,0.5,0.2,1.0,2019071805,,,0.3,0.9,201907180108,,
경기,성남,상대원동,131129,99.73,31,744,742,0.5,0.2,0.8,2019070324,,,0.4,0.7,201907031623,,
경기,성남,운중동,131128,99.19,31,744,738,0.4,0.2,0.8,2019071721,,,0.3,0.7,201907171522,,
경기,의정부,의정부동,131131,99.32,31,744,739,0.4,0.3,0.8,2019071808,,,0.3,0.7,201907180209,,
경기,의정부,의정부1동,131132,99.32,31,744,739,0.5,0.2,2.0,2019072308,,,0.3,1.0,201907190714,,
경기,광명,철산동,131161,98.92,31,737,736,0.4,0.2,0.8,2019071514,,,0.3,0.7,201907150714,,
경기,광명,소하동,131163,98.79,31,737,735,0.4,0.1,0.8,2019071719,,,0.2,0.7,201907150815,,
경기,안산,고잔동,131191,98.92,31,738,736,0.3,0.2,0.7,2019072511,,,0.3,0.5,201907010108,,
경기,안산,원시동,131192,98.79,31,737,735,0.3,0.2,0.7,2019071418,,,0.2,0.6,201907150209,,
경기,안산,본오동,131193,99.05,31,744,737,0.4,0.2,1.3,2019071810,,,0.3,0.9,201907150411,,
경기,안산,부곡동,131195,98.92,31,744,736,0.4,0.2,0.8,2019071723,,,0.3,0.7,201907171724,,
경기,안산,대부동,131196,99.05,31,744,737,0.3,0.2,0.7,2019070607,,,0.2,0.6,201907150310,,
경기,안산,호수동,131197,92.47,29,691,688,0.6,0.3,1.1,2019071013,,,0.5,0.9,201907150411,,
경기,평택,비전동,131341,98.92,31,744,736,0.3,0.2,0.7,2019070110,,,0.3,0.6,201907010613,,
경기,평택,안중,131342,99.59,31,744,741,0.2,0.1,0.6,2019070111,,,0.1,0.5,201907010512,,
경기,평택,평택항,131343,98.52,31,731,733,0.3,0.2,0.9,2019070413,,,0.2,0.6,201907010411,,
경기,평택,송북동,131344,99.19,31,738,738,0.3,0.2,0.8,2019071417,,,0.2,0.6,201907181801,,
경기,과천,별양동,131201,99.19,31,744,738,0.6,0.2,1.0,2019071803,,,0.4,0.9,201907180108,,
경기,과천,과천동,131202,94.35,29,703,702,0.4,0.2,0.8,2019070409,,,0.3,0.8,201907180108,,
경기,구리,교문동,131211,99.46,31,744,740,0.3,0.2,0.6,2019071323,,,0.2,0.6,201907140108,,
경기,구리,동구동,131212,93.01,28,692,692,0.3,0.2,0.6,2019071403,,,0.2,0.6,201907140209,,
경기,의왕,부곡3동,131222,99.32,31,744,739,0.6,0.4,1.0,2019071420,,,0.4,0.9,201907150512,,
경기,의왕,고천동,131223,99.32,31,744,739,0.5,0.4,0.9,2019071719,,,0.4,0.8,201907020108,,
경기,고양,행신동,131381,29.97,9,227,223,0.4**,0.3,0.7,2019070108,,,0.3,0.6,201907010108,,
경기,고양,식사동,131382,99.46,31,744,740,0.4,0.3,0.7,2019071418,,,0.3,0.6,201907150916,,
경기,고양,신원동,131384,99.32,31,744,739,0.3,0.1,0.6,2019071419,,,0.1,0.5,201907010209,,
경기,고양,주엽동,131385,99.73,31,744,742,0.4,0.2,0.9,2019071418,,,0.2,0.6,201907010108,,
경기,광주,경안동,131392,99.32,31,744,739,0.4,0.2,0.7,2019070519,,,0.4,0.6,201907010108,,
경기,군포,당동,131501,59.00,18,445,439,0.4*,0.3,0.8,2019071724,,,0.3,0.7,201907171724,,
경기,군포,산본동,131502,94.22,29,702,701,0.3,0.2,0.7,2019071322,,,0.2,0.5,201907010310,,
경기,시흥,정왕동,131231,98.92,31,744,736,0.3,0.2,0.7,2019070108,,,0.2,0.6,201907150209,,
경기,시흥,시화산단,131232,91.26,27,679,679,0.4,0.2,1.2,2019071504,,,0.3,0.8,201907150209,,
경기,시흥,대야동,131233,99.05,31,738,737,0.5,0.3,0.9,2019071801,,,0.4,0.8,201907150714,,
경기,부천,소사본동,831151,99.19,31,744,738,0.4,0.2,0.7,2019071521,,,0.2,0.6,201907010310,,
경기,부천,내동,831152,98.92,31,744,736,0.4,0.2,1.0,2019071909,,,0.3,0.7,201907010310,,
경기,부천,중2동,831153,81.58,24,609,607,0.5,0.2,0.9,2019071703,,,0.4,0.8,201907170108,,
경기,부천,오정동,831154,92.06,27,682,685,0.4,0.2,1.0,2019071909,,,0.3,0.7,201907010209,,
경기,남양주,금곡동,131241,91.26,27,681,679,0.4,0.2,0.8,2019071719,,,0.3,0.7,201907171421,,
경기,남양주,오남읍,131242,95.96,29,715,714,0.4,0.2,0.7,2019071407,,,0.3,0.7,201907140310,,
경기,남양주,별내동,131243,99.46,31,744,740,0.3,0.2,0.6,2019071323,,,0.2,0.6,201907140108,,
경기,남양주,화도읍,131244,99.19,31,744,738,0.4,0.2,0.6,2019070106,,,0.3,0.6,201907010209,,
경기,용인,김량장동,131411,98.38,31,735,732,0.4,0.2,0.8,2019071418,,,0.3,0.6,201907010209,,
경기,용인,수지,131412,98.52,31,731,733,0.4,0.2,0.8,2019071720,,,0.3,0.8,201907180108,,
경기,용인,기흥,131413,99.32,31,744,739,0.5,0.3,0.9,2019071417,,,0.4,0.8,201907140108,,
경기,용인,모현읍,131415,92.60,29,680,689,0.3,0.1,1.1,2019070908,,,0.1,0.9,201907091118,,
경기,용인,이동읍,131416,98.79,31,738,735,0.6,0.4,0.9,2019072219,,,0.4,0.8,201907010310,,
경기,용인,백암면,131417,95.43,29,712,710,0.4,0.2,0.8,2019071622,,,0.3,0.7,201907141522,,
경기,김포,사우동,131471,89.78,26,663,668,0.3,0.1,0.6,2019071418,,,0.2,0.5,201907010411,,
경기,김포,고촌읍,131472,95.16,29,709,708,0.3,0.2,0.7,2019071319,,,0.2,0.5,201907131219,,
경기,김포,통진읍,131473,99.05,31,738,737,0.3,0.2,0.7,2019071516,,,0.2,0.6,201907150916,,
경기,오산,오산동,131531,95.69,29,715,712,0.3,0.2,0.7,2019071722,,,0.2,0.6,201907150108,,
경기,하남,신장동,131541,99.05,31,744,737,0.3,0.2,0.7,2019071403,,,0.2,0.7,201907140108,,
경기,화성,남양읍,131551,99.46,31,744,740,0.3,0.2,0.9,2019071415,,,0.2,0.6,201907150209,,
경기,화성,향남,131552,99.46,31,744,740,0.3,0.2,0.6,2019071416,,,0.2,0.5,201907010209,,
경기,화성,동탄동,131553,76.47,22,567,569,0.4,0.1,1.0,2019071622,,,0.2,0.9,201907150310,,
경기,화성,우정읍,131554,99.59,31,744,741,0.4,0.3,0.7,2019070111,,,0.4,0.6,201907010108,,
경기,화성,청계동,131555,99.46,31,744,740,0.4,0.3,0.9,2019071809,,,0.3,0.7,201907171724,,
경기,양주,백석읍,131561,99.46,31,744,740,0.3,0.2,0.6,2019071808,,,0.2,0.5,201907131724,,
경기,양주,고읍,131562,99.32,31,744,739,0.3,0.2,0.6,2019071805,,,0.2,0.6,201907180108,,
경기,동두천,보산동,131571,94.89,29,700,706,0.2,0.2,0.4,2019070207,,,0.2,0.4,201907190310,,
경기,안성,봉산동,131581,99.19,31,744,738,0.5,0.4,1.0,2019071419,,,0.5,0.8,201907010512,,
경기,이천,창전동,131442,99.46,31,744,740,0.4,0.2,0.6,2019070107,,,0.3,0.6,201907010310,,
경기,이천,장호원읍,131443,99.59,31,744,741,0.3,0.2,0.7,2019070111,,,0.2,0.6,201907010310,,
경기,파주,금촌동,131371,98.92,31,744,736,0.5,0.4,0.9,2019071514,,,0.4,0.8,201907150916,,
경기,파주,운정,131372,98.11,30,733,730,0.4,0.2,0.7,2019071320,,,0.3,0.6,201907150714,,
경기,포천,선단동,131453,98.38,31,735,732,0.3,0.2,0.6,2019070107,,,0.2,0.6,201907180108,,
경기,포천,일동면,131454,99.05,31,744,737,0.3,0.2,0.5,2019070105,,,0.2,0.5,201907010108,,
경기,여주,여주,131591,98.25,31,738,731,0.3,0.2,0.6,2019072224,,,0.3,0.5,201907140108,,
경기,연천,연천,131601,98.65,31,735,734,0.4,0.3,0.7,2019071715,,,0.3,0.6,201907170916,,
경기,가평,가평읍,131611,82.52,25,611,614,0.3,0.1,0.6,2019070108,,,0.2,0.5,201907010108,,
경기,양평,양평,131621,99.32,31,744,739,0.4,0.3,0.6,2019071322,,,0.3,0.5,201907010108,,
강원,양구,양구읍,132402,99.19,31,744,738,0.4,0.2,0.7,2019072206,,,0.2,0.7,201907220209,,
강원,고성,상리,632441,99.32,31,738,739,0.4,0.2,0.6,2019072518,,,0.3,0.5,201907011801,,
강원,정선,정선읍사무소,632372,99.46,31,744,740,0.4,0.1,0.6,2019070103,,,0.2,0.6,201907221320,,
강원,횡성,횡성군,632432,99.46,31,744,740,0.3,0.2,0.6,2019072309,,,0.3,0.5,201907010512,,
강원,춘천,중앙로,132112,96.63,31,708,719,0.2,0.1,0.5,2019071610,,,0.2,0.4,201907010209,,
강원,춘천,석사동,132113,99.32,31,744,739,0.4,0.2,0.7,2019071721,,,0.3,0.7,201907220209,,
강원,강릉,옥천동,632132,99.05,31,738,737,0.3,0.1,0.8,2019071711,,,0.2,0.7,201907201902,,
강원,원주,중앙동,632121,94.48,29,706,703,0.3,0.1,0.6,2019071419,,,0.2,0.5,201907130512,,
강원,원주,반곡동,632122,99.05,31,738,737,0.2,0.1,0.6,2019072222,,,0.1,0.6,201907230108,,
강원,원주,문막읍,632124,99.59,31,744,741,0.3,0.2,0.6,2019070108,,,0.3,0.6,201907010512,,
강원,동해,천곡동,632151,99.05,31,738,737,0.4,0.1,2.8,2019073102,,,0.2,1.9,201907132205,,
강원,삼척,남양동,632161,99.05,31,738,737,0.3,0.1,0.8,2019071121,,,0.3,0.6,201907182003,,
강원,평창,평창읍,632171,99.05,31,744,737,0.2,0.1,0.7,2019072605,,,0.1,0.5,201907262205,,
강원,양양,양양군,632451,99.46,31,744,740,0.3,0.2,0.5,2019070122,,,0.2,0.4,201907010108,,
강원,속초,속초시,632461,99.46,31,744,740,0.3,0.2,0.7,2019071822,,,0.2,0.6,201907191902,,
강원,영월,영월읍,632491,98.92,31,730,736,0.4,0.1,1.0,2019072307,,,0.2,1.0,201907230310,,
강원,철원,철원군,632472,99.46,31,744,740,0.4,0.2,0.6,2019071719,,,0.3,0.5,201907010108,,
강원,홍천,홍천읍,632481,99.46,31,738,740,0.3,0.2,0.6,2019072209,,,0.3,0.5,201907010108,,
강원,화천,화천군,632501,88.44,25,653,658,0.3,0.1,0.7,2019071319,,,0.3,0.6,201907131623,,
강원,태백,태백시,632511,90.18,28,653,671,0.3,0.1,0.7,2019070507,,,0.2,0.5,201907011724,,
강원,인제,인제군,632521,99.59,31,744,741,0.5,0.2,1.0,2019072215,,,0.3,0.8,201907060613,,
충북,괴산,괴산읍,633362,99.46,31,738,740,0.4,0.3,0.5,2019070101,,,0.3,0.5,201907010108,,
충북,음성,음성읍,633462,99.73,31,744,742,0.4,0.3,0.7,2019070408,,,0.3,0.6,201907171902,,
충북,청주,송정동,533112,95.56,29,708,711,0.3,0.2,0.9,2019070522,,,0.2,0.7,201907061902,,
충북,청주,사천동,533113,99.05,31,744,737,0.2,0.1,0.7,2019070522,,,0.1,0.5,201907051902,,
충북,청주,문화동,533114,99.32,31,744,739,0.3,0.1,0.7,2019070522,,,0.2,0.5,201907050108,,
충북,청주,용암동,533115,98.92,31,744,736,0.5,0.3,1.0,2019070522,,,0.3,0.8,201907061902,,
충북,청주,오창읍,633211,94.35,29,693,702,0.3,0.2,0.8,2019070521,,,0.2,0.6,201907061902,,
충북,청주,산남동,633213,99.46,31,744,740,0.3,0.2,0.9,2019070522,,,0.2,0.8,201907062104,,
충북,청주,오송읍,633214,99.46,31,744,740,0.3,0.0,0.7,2019070523,,,0.2,0.6,201907052003,,
충북,충주,호암동,633122,63.70,19,468,474,0.4*,0.2,0.7,2019070119,,,0.2,0.7,201907021801,,
충북,충주,칠금동,633123,95.96,29,716,714,0.2,0.0,0.6,2019070119,,,0.1,0.5,201907011320,,
충북,제천,장락동,633131,98.79,31,738,735,0.2,0.1,1.1,2019071909,,,0.1,0.6,201907040411,,
충북,단양,매포읍,633311,98.52,31,737,733,0.3,0.2,1.7,2019070309,,,0.2,0.7,201907030310,,
충북,진천,진천읍,633411,99.59,31,744,741,0.4,0.2,0.8,2019071421,,,0.2,0.7,201907140209,,
충북,옥천,옥천읍,634111,99.32,31,738,739,0.3,0.0,0.5,2019071509,,,0.1,0.4,201907031623,,
충북,영동,영동읍,633471,96.10,29,709,715,0.3,0.1,0.5,2019071320,,,0.1,0.5,201907140310,,
충북,증평,증평읍,633481,99.59,31,744,741,0.3,0.2,0.7,2019071424,,,0.2,0.6,201907300108,,
